id,which_grant,funder_id,funder_name,award_id
W1999097796,1,F4320306076,National Science Foundation,CHE-0848233
W2072227016,1,F4320306076,National Science Foundation,CHE-0848233
W1967966499,1,F4320306076,National Science Foundation,ECCS-0967195
W2013869769,1,F4320306076,National Science Foundation,CRIF:CRF CHE-0625237
W2072454352,1,F4320306076,National Science Foundation,CHE-0848233
W2036647904,1,F4320338279,Air Force Office of Scientific Research,FA9550-10-1-0304
W2055028524,1,F4320306076,National Science Foundation,CHE-1011996
W2020116836,1,F4320306084,U.S. Department of Energy,DE-AC02-05CH11231
W2020116836,2,F4320306084,U.S. Department of Energy,DE-FG02-07ER54914
W2020116836,3,F4320337345,Office of Naval Research,N00014-95-1-0493
W2053666223,1,F4320306076,National Science Foundation,CHE-0848233
W1984955422,1,F4320306084,U.S. Department of Energy,DE-FG02-01ER15153
W2082719712,1,F4320321001,National Natural Science Foundation of China,50725205
W2082719712,2,F4320321001,National Natural Science Foundation of China,60907016
W145525294,1,F4320306084,U.S. Department of Energy,NA
W2052272789,1,F4320306076,National Science Foundation,DMR-09-07385
W2077305152,1,F4320306076,National Science Foundation,NA
W2055353700,1,F4320306084,U.S. Department of Energy,NA
W2314807682,1,F4320306084,U.S. Department of Energy,NA
W2018713067,1,F4320306076,National Science Foundation,NA
W2072249470,1,F4320306076,National Science Foundation,CMMI-0927345
W2082510274,1,F4320338281,Army Research Office,W911NF-10-1-0363
W1989604348,1,F4320306084,U.S. Department of Energy,NA
W2003843484,1,F4320306084,U.S. Department of Energy,NA
W1986721027,1,F4320338281,Army Research Office,NA
W2008578340,1,F4320306084,U.S. Department of Energy,NA
W1917840948,1,F4320306084,U.S. Department of Energy,NA
W2026815914,1,F4320306076,National Science Foundation,CHE-0618740
W2026815914,2,F4320306076,National Science Foundation,CHE-0721505
W2026815914,3,F4320306076,National Science Foundation,CHE-0809053
W2026815914,4,F4320306076,National Science Foundation,CHE-0960074
W1992197995,1,F4320306076,National Science Foundation,NA
W2003157593,1,F4320306076,National Science Foundation,CHE-1011895
W2155611565,1,F4320306084,U.S. Department of Energy,NA
W1995418690,1,F4320338279,Air Force Office of Scientific Research,FA 9550-07-1-0573
W2029878240,1,F4320306076,National Science Foundation,NA
W2083150409,1,F4320306076,National Science Foundation,ECCS-0823864
W2083150409,2,F4320337345,Office of Naval Research,H940030920902
W2011501908,1,F4320332180,Defense Advanced Research Projects Agency,NA
W2011501908,2,F4320338279,Air Force Office of Scientific Research,NA
W2011501908,3,F4320338281,Army Research Office,NA
W2128217303,1,F4320306230,American Heart Association,R01 HL062881
W2128217303,2,F4320306230,American Heart Association,0825748G
W2128217303,3,F4320306230,American Heart Association,T32 HL07249-31
W2031101879,1,F4320306076,National Science Foundation,CHE-07-18699
W1595757806,1,F4320306076,National Science Foundation,09-06534
W1595757806,2,F4320306076,National Science Foundation,07-01204
W1595757806,3,F4320306101,National Aeronautics and Space Administration,NNX08AE05G
W1595757806,4,F4320306101,National Aeronautics and Space Administration,NNX10AR83G
W1595757806,5,F4320320879,Deutsche Forschungsgemeinschaft,1301/3-1
W1984750161,1,F4320306196,Welch Foundation,A-1261
W1984750161,2,F4320337345,Office of Naval Research,N00014-08-1-0948
W1984750161,3,F4320337345,Office of Naval Research,N00014-09-1-0888
W1984750161,4,F4320337345,Office of Naval Research,N00014-07-1-1084
W2056311593,1,F4320306076,National Science Foundation,CHE-1011895
W2138614687,1,F4320306076,National Science Foundation,NA
W1980918649,1,F4320338279,Air Force Office of Scientific Research,FA9550-10-1-0561
W1981658886,1,F4320306076,National Science Foundation,CHE-0618477
W1981658886,2,F4320306084,U.S. Department of Energy,DE-SC0001084
W1964900885,1,F4320306076,National Science Foundation,EEC-0812072
W1966613843,1,F4320306076,National Science Foundation,CHE-1011895
W1987848348,1,F4320306084,U.S. Department of Energy,NA
W2022537392,1,F4320332161,National Institutes of Health,RO1CA134424
W1993239495,1,F4320306084,U.S. Department of Energy,NA
W2012051906,1,F4320306076,National Science Foundation,NA
W2037746004,1,F4320306076,National Science Foundation,0602173
W2055868072,1,F4320306076,National Science Foundation,0925085
W3104812869,1,F4320306084,U.S. Department of Energy,DE-AC05-06OR23177
W3104812869,2,F4320306084,U.S. Department of Energy,DEFG02-04ER41318
W2049182580,1,F4320306076,National Science Foundation,EEC-0812072
W1999747233,1,F4320306076,National Science Foundation,NA
W1999747233,2,F4320306084,U.S. Department of Energy,NA
W1999747233,3,F4320338281,Army Research Office,NA
W2136928351,1,F4320306076,National Science Foundation,NA
W2162653031,1,F4320306101,National Aeronautics and Space Administration,NNX10AB94G
W2049317955,1,F4320337345,Office of Naval Research,NA
W1991500549,1,F4320306084,U.S. Department of Energy,NA
W2061523234,1,F4320306076,National Science Foundation,NA
W2061523234,2,F4320306084,U.S. Department of Energy,NA
W1998688950,1,F4320306084,U.S. Department of Energy,NA
W1957072410,1,F4320306076,National Science Foundation,NA
W1957072410,2,F4320306084,U.S. Department of Energy,NA
W2084472567,1,F4320306076,National Science Foundation,NA
W2029037907,1,F4320306084,U.S. Department of Energy,NA
W1972607608,1,F4320306084,U.S. Department of Energy,NA
