id,which_grant,funder_id,funder_name,award_id
W1990271419,1,F4320306076,National Science Foundation,9985159
W2099356244,1,F4320309151,Vanderbilt University,NA
W2017409563,1,F4320306076,National Science Foundation,DGE-9870653
W2017409563,2,F4320308269,Alexander von Humboldt-Stiftung,NA
W1985546445,1,F4320306076,National Science Foundation,CHE 02-43731
W2003221200,1,F4320315724,Kayamori Foundation of Informational Science Advancement,NA
W2003221200,2,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",15310088
W2003221200,3,F4320322210,Inamori Foundation,NA
W2044897135,1,F4320306076,National Science Foundation,DMR-0402867
W2054584296,1,F4320321133,Chinese Academy of Sciences,NA
W2042940622,1,F4320332161,National Institutes of Health,NS-23513
W1966497879,1,F4320306076,National Science Foundation,NA
W1966497879,2,F4320306159,W. M. Keck Foundation,NA
W1966497879,3,F4320337345,Office of Naval Research,NA
W2124671382,1,F4320306076,National Science Foundation,BIO-MCB-0240998
W2124671382,2,F4320306076,National Science Foundation,DMR-0203963
W2124671382,3,F4320321890,Foundation for Fundamental Research on Matter,NA
W1993510609,1,F4320321001,National Natural Science Foundation of China,30230350
W1993510609,2,F4320321001,National Natural Science Foundation of China,62078014
W1993510609,3,F4320335777,National Key Research and Development Program of China,2001CB510101
W2034408995,1,F4320337354,National Institute of General Medical Sciences,R01 GM35126
W2034408995,2,F4320337359,National Institute of Neurological Disorders and Stroke,R01 NS40371
W2034408995,3,F4320337365,National Institute of Dental and Craniofacial Research,R01 DE11930
W2034408995,4,F4320337365,National Institute of Dental and Craniofacial Research,P01DE13904
W2034408995,5,F4320337365,National Institute of Dental and Craniofacial Research,R01 DE12856
W1579929729,1,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",NA
W1973684655,1,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",NA
W2098120072,1,F4320310804,University of Hawai'i,NA
W2098120072,2,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",NA
W2098120072,3,F4320338088,Institute for Molecular Science,NA
W2171706808,1,F4320310804,University of Hawai'i,NA
W2171706808,2,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",NA
W2171706808,3,F4320338088,Institute for Molecular Science,NA
W2000905887,1,F4320306076,National Science Foundation,CHE-0321368
W2000905887,2,F4320332454,American Chemical Society Petroleum Research Fund,42447-G7
W2139287946,1,F4320309582,University of New Mexico,NA
W2139287946,2,F4320321694,Instituto Politécnico Nacional,NA
W2139287946,3,F4320321739,Consejo Nacional de Ciencia y Tecnología,42436-U
W2082351457,1,F4320306076,National Science Foundation,CTS-0078491
W2082351457,2,F4320306133,Burroughs Wellcome Fund,NA
W1966497879,1,F4320306076,National Science Foundation,NA
W1966497879,2,F4320306159,W. M. Keck Foundation,NA
W1966497879,3,F4320337345,Office of Naval Research,NA
W2054044984,1,F4320306076,National Science Foundation,CCR-0210153
W2054044984,2,F4320306159,W. M. Keck Foundation,NA
W2099204458,1,F4320306076,National Science Foundation,DMR-0080016
W2099204458,2,F4320333422,"Materials Research Science and Engineering Center, Harvard University",NA
W2015638418,1,F4320306076,National Science Foundation,NA
W2015638418,2,F4320306087,Semiconductor Research Corporation,NA
W2015638418,3,F4320337345,Office of Naval Research,NA
W2010673698,1,F4320306076,National Science Foundation,CHE-0139143
W2010673698,2,F4320310846,University of South Carolina,NA
W2010673698,3,F4320332161,National Institutes of Health,GM-61292
W2010673698,4,F4320332161,National Institutes of Health,ES-00333
W2094198070,1,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",NA
W2094198070,2,F4320334764,Japan Society for the Promotion of Science,15005
W2073178471,1,F4320311089,National Security Agency,NA
W2073178471,2,F4320323106,Agricultural Research Development Agency,NA
W2073178471,3,F4320338281,Army Research Office,W911NF-04-1-0204
W2104076411,1,F4320306107,U.S. Environmental Protection Agency,R8296041
W2104076411,2,F4320332161,National Institutes of Health,5R01EB000720
W2006521778,1,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",NA
W2029289244,1,F4320306084,U.S. Department of Energy,DE-FG02-91ER45334
W2029289244,2,F4320320997,Fundação de Amparo à Pesquisa do Estado de São Paulo,NA
W2029289244,3,F4320321091,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,NA
W2029289244,4,F4320322025,Conselho Nacional de Desenvolvimento Científico e Tecnológico,NA
W2043634767,1,F4320332161,National Institutes of Health,GM-32476
W2119763712,1,F4320306076,National Science Foundation,NA
W2054584296,1,F4320321133,Chinese Academy of Sciences,NA
W2083240293,1,F4320332161,National Institutes of Health,NA
W1987556900,1,F4320306084,U.S. Department of Energy,NA
