id,which_grant,funder_id,funder_name,award_id
W1963663952,1,F4320306076,National Science Foundation,-0625233
W1963663952,2,F4320309062,American Water Works Association Research Foundation,NA
W1963663952,3,F4320311235,National Water Research Institute,NA
W2059431171,1,F4320332161,National Institutes of Health,RO1EB002604
W1965172870,1,F4320306076,National Science Foundation,NA
W1965172870,2,F4320338279,Air Force Office of Scientific Research,F49620-03-10181
W1965172870,3,F4320338281,Army Research Office,W911NF0510076
W2112455095,1,F4320332180,Defense Advanced Research Projects Agency,NA
W2112455095,2,F4320337532,Space and Naval Warfare Systems Command,NA
W1971699922,1,F4320306076,National Science Foundation,NA
W2134634413,1,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",06693
W2134634413,2,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",17656137
W2068909624,1,F4320338279,Air Force Office of Scientific Research,NA
W2046067027,1,F4320321108,Academy of Finland,NA
W2046067027,2,F4320321726,Suomen Kulttuurirahasto,NA
W2046067027,3,F4320322400,Magnus Ehrnroothin Säätiö,NA
W2002502555,1,F4320306076,National Science Foundation,NA
W2002502555,2,F4320337393,Division of Chemistry,NA
W1967896230,1,F4320306084,U.S. Department of Energy,NA
W2043032402,1,F4320334627,Engineering and Physical Sciences Research Council,NA
W2044980835,1,F4320324615,Ministry of Education and Science of Ukraine,0106U001299
W150707183,1,F4320332161,National Institutes of Health,NA
W2035578823,1,F4320306076,National Science Foundation,DMI-0556100
W2075247457,1,F4320332161,National Institutes of Health,GM 70941
W1965556893,1,F4320320936,Royal Swedish Academy of Sciences,NA
W1965556893,2,F4320320940,Stiftelsen för Strategisk Forskning,NA
W1965556893,3,F4320322581,Vetenskapsrådet,NA
W1965556893,4,F4320334801,Russian Academy of Sciences,NA
W1987303501,1,F4320306076,National Science Foundation,0304506
W1987303501,2,F4320338279,Air Force Office of Scientific Research,FA9550-06-1-0489
W2039778468,1,F4320306076,National Science Foundation,NA
W2048780280,1,F4320306196,Welch Foundation,C-1509
W2072764755,1,F4320332161,National Institutes of Health,P01-HL59408
W1980906943,1,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",NA
W1980906943,2,F4320334764,Japan Society for the Promotion of Science,15005
W2000186534,1,F4320306084,U.S. Department of Energy,DE-FG02-01ER43889
W2055300714,1,F4320306076,National Science Foundation,NA
W2026816718,1,F4320321001,National Natural Science Foundation of China,60578037
W2026816718,2,F4320321001,National Natural Science Foundation of China,2007CB310408
W2096780261,1,F4320334764,Japan Society for the Promotion of Science,NA
W2096780261,2,F4320334789,Japan Science and Technology Agency,NA
W2154613898,1,F4320306076,National Science Foundation,PHY-0456528
W2154613898,2,F4320320291,University of Manchester,PHY-0456528
W2154613898,3,F4320334627,Engineering and Physical Sciences Research Council,PHY-0456528
W2089913513,1,F4320306084,U.S. Department of Energy,NA
W2089913513,2,F4320337510,Fusion Energy Sciences,NA
W2057890788,1,F4320306076,National Science Foundation,DMR-0619458
W2057890788,2,F4320308355,American Chemical Society,NA
W2057890788,3,F4320309442,Lamar University,NA
W2057890788,4,F4320332454,American Chemical Society Petroleum Research Fund,NA
W2022778461,1,F4320306076,National Science Foundation,NA
W2022778461,2,F4320306082,Howard Hughes Medical Institute,NA
W2022778461,3,F4320306487,Research Corporation for Science Advancement,NA
W2022778461,4,F4320332454,American Chemical Society Petroleum Research Fund,NA
W1981194820,1,F4320306082,Howard Hughes Medical Institute,NA
W1981194820,2,F4320306487,Research Corporation for Science Advancement,NA
W1981194820,3,F4320332454,American Chemical Society Petroleum Research Fund,NA
W2007375174,1,F4320322323,King Fahd University of Petroleum and Minerals,IP-2007/21
