id,which_grant,funder_id,funder_name,award_id
W2149509365,1,F4320338279,Air Force Office of Scientific Research,FA9550-07-1-0572
W2088173210,1,F4320306084,U.S. Department of Energy,DE-FG02-97ER14782
W2088173210,2,F4320306084,U.S. Department of Energy,DE-FG02-05ER15694
W2088173210,3,F4320321001,National Natural Science Foundation of China,21133006
W1971611519,1,F4320306076,National Science Foundation,CHE-0625237
W1971611519,2,F4320306084,U.S. Department of Energy,DE-FG02-97ER14782
W2066596748,1,F4320306084,U.S. Department of Energy,DE-FG02-97ER14782
W1966631183,1,F4320306076,National Science Foundation,CHE 1145227
W1966631183,2,F4320306076,National Science Foundation,CHE 0848233
W2026056565,1,F4320306076,National Science Foundation,CHE-0958205
W2026056565,2,F4320306084,U.S. Department of Energy,DE-FG02-01ER15153
W2056481875,1,F4320306084,U.S. Department of Energy,DE-FG02-97ER14782
W2313470902,1,F4320306076,National Science Foundation,NA
W2075994369,1,F4320306076,National Science Foundation,CRIF:CRF CHE-0625419-0624602-0625237
W2075994369,2,F4320306084,U.S. Department of Energy,DE-FG02-05ER15629
W2075994369,3,F4320306084,U.S. Department of Energy,DE-FG02-97ER14782
W2075994369,4,F4320306084,U.S. Department of Energy,DE-FG02-05ER15685
W1997001290,1,F4320306084,U.S. Department of Energy,DE-FG02-97ER14782
W2060739633,1,F4320306076,National Science Foundation,CHE-1145227
W2068101779,1,F4320306076,National Science Foundation,CHE-0956442
W2042481373,1,F4320306084,U.S. Department of Energy,DE-FG02-07ER54914
W2042481373,2,F4320306084,U.S. Department of Energy,DE-FG02-97ER14782
W2042481373,3,F4320306084,U.S. Department of Energy,DE-SC0002123
W1997985818,1,F4320306076,National Science Foundation,NA
W1997985818,2,F4320306084,U.S. Department of Energy,NA
W2090573536,1,F4320306084,U.S. Department of Energy,NA
W2014732998,1,F4320306084,U.S. Department of Energy,NA
W2319632074,1,F4320306076,National Science Foundation,NA
W2319632074,2,F4320306084,U.S. Department of Energy,NA
W1986721011,1,F4320306076,National Science Foundation,OCI-0904879
W1994320997,1,F4320306084,U.S. Department of Energy,NA
W2324716575,1,F4320306076,National Science Foundation,NA
W2062075226,1,F4320306076,National Science Foundation,OCI-1047828
W2062075226,2,F4320306084,U.S. Department of Energy,DE-AC05-00OR22725
W2062075226,3,F4320306084,U.S. Department of Energy,DE-AC02-05CH11231
W2062075226,4,F4320337345,Office of Naval Research,N00014-09-1-0334
W2062075226,5,F4320337345,Office of Naval Research,N00014-06-1-0624
W2062075226,6,F4320337345,Office of Naval Research,N00014-09-10793
W1756214858,1,F4320306084,U.S. Department of Energy,NA
W2324022288,1,F4320306084,U.S. Department of Energy,NA
W2091357096,1,F4320306084,U.S. Department of Energy,NA
W2161929457,1,F4320306076,National Science Foundation,NA
W2161929457,2,F4320306101,National Aeronautics and Space Administration,NA
W2053290146,1,F4320306076,National Science Foundation,ARI-R2 DMR-0963361
W2053290146,2,F4320338281,Army Research Office,FGO2-99ER45781
W2053290146,3,F4320338281,Army Research Office,W911NF-10-1-0363
W2024816536,1,F4320338281,Army Research Office,W911-NF-10-1-0319
W1616716211,1,F4320306084,U.S. Department of Energy,NA
W2331661279,1,F4320306076,National Science Foundation,NA
W2055781056,1,F4320306084,U.S. Department of Energy,NA
W1992733681,1,F4320320300,European Commission,TÁMOP-4.2.1/B-09/1/KMR-2010-0003
W1964526321,1,F4320306084,U.S. Department of Energy,NA
W1980712961,1,F4320306076,National Science Foundation,NA
W2325913990,1,F4320306076,National Science Foundation,NA
W2052578436,1,F4320306076,National Science Foundation,NA
W2071893134,1,F4320306076,National Science Foundation,NA
W1988490160,1,F4320306076,National Science Foundation,NA
W1988490160,2,F4320332180,Defense Advanced Research Projects Agency,NA
W1988490160,3,F4320338279,Air Force Office of Scientific Research,NA
W1988490160,4,F4320338281,Army Research Office,NA
W1970342453,1,F4320306076,National Science Foundation,NA
W1970342453,2,F4320306084,U.S. Department of Energy,NA
W2028815276,1,F4320306076,National Science Foundation,NA
W2086366004,1,F4320306076,National Science Foundation,NA
W2086366004,2,F4320306084,U.S. Department of Energy,NA
W2086366004,3,F4320337345,Office of Naval Research,NA
W2061613127,1,F4320306084,U.S. Department of Energy,NA
W2063564968,1,F4320306076,National Science Foundation,NA
W2063564968,2,F4320306084,U.S. Department of Energy,NA
W2110897463,1,F4320306076,National Science Foundation,NA
W2045876324,1,F4320306076,National Science Foundation,NA
W2045876324,2,F4320338279,Air Force Office of Scientific Research,NA
W2003405245,1,F4320306076,National Science Foundation,NA
W1970181709,1,F4320306084,U.S. Department of Energy,NA
W1968433849,1,F4320306084,U.S. Department of Energy,NA
W2326289624,1,F4320338279,Air Force Office of Scientific Research,FA9550-10-1-0237
W2326289624,2,F4320338279,Air Force Office of Scientific Research,FA9550-10-1-0561
W2038873713,1,F4320332180,Defense Advanced Research Projects Agency,NA
W2038873713,2,F4320338279,Air Force Office of Scientific Research,NA
W2038873713,3,F4320338281,Army Research Office,NA
W2127330859,1,F4320306076,National Science Foundation,ECCS-0823864
W2127330859,2,F4320306076,National Science Foundation,H940030920902
W2127330859,3,F4320337345,Office of Naval Research,ECCS-0823864
W2127330859,4,F4320337345,Office of Naval Research,H940030920902
W2067210403,1,F4320306076,National Science Foundation,NA
W2104873360,1,F4320338279,Air Force Office of Scientific Research,FA9550-10-0114
W2056634300,1,F4320306076,National Science Foundation,NA
W2084482794,1,F4320338279,Air Force Office of Scientific Research,LRIR 12RD02COR
W2072214372,1,F4320306084,U.S. Department of Energy,NA
W2004755502,1,F4320306196,Welch Foundation,#A-1261
W2133873964,1,F4320306076,National Science Foundation,NA
W1972153850,1,F4320306076,National Science Foundation,CHE-1011895
W2085853544,1,F4320306084,U.S. Department of Energy,NA
W2091966274,1,F4320338279,Air Force Office of Scientific Research,FA9550-10-1-0064
W2091966274,2,F4320338279,Air Force Office of Scientific Research,FA9550-10-1-0127
