id,which_grant,funder_id,funder_name,award_id
W2001021305,1,F4320306076,National Science Foundation,CHE-0848233
W1988836804,1,F4320337345,Office of Naval Research,N00014-08-1-0106
W2104498697,1,F4320306084,U.S. Department of Energy,NA
W2087678296,1,F4320306076,National Science Foundation,N202 041 32/1045
W2087678296,2,F4320322733,Ministerstwo Edukacji i Nauki,N202 041 32/1045
W2083127948,1,F4320306076,National Science Foundation,NA
W2083562734,1,F4320306076,National Science Foundation,ECS-925526
W1986376981,1,F4320321040,National Science Council,NSC-97-2917-I-564-115
W1986376981,2,F4320332161,National Institutes of Health,NIH-RO1CA134424
W2076504060,1,F4320306076,National Science Foundation,PHY-0955274
W2083560226,1,F4320306076,National Science Foundation,CHE-0848624
W2083560226,2,F4320306084,U.S. Department of Energy,DE-FG03-95ER14546
W2087678296,1,F4320306076,National Science Foundation,N202 041 32/1045
W2087678296,2,F4320322733,Ministerstwo Edukacji i Nauki,N202 041 32/1045
W2004553295,1,F4320306084,U.S. Department of Energy,NA
W2004553295,2,F4320313521,TRIUMF,NA
W1978958559,1,F4320306076,National Science Foundation,CHE 0347862
W1978958559,2,F4320306076,National Science Foundation,CHE 0848571
W1978958559,3,F4320306196,Welch Foundation,F-1514
W1978958559,4,F4320310133,Rice University,NA
W1978958559,5,F4320334100,"Texas Center for Superconductivity, University of Houston",NA
W2045636099,1,F4320306076,National Science Foundation,DMS-0758247
W2045636099,2,F4320306076,National Science Foundation,DMS-0704031/DMS-0940145
W2045636099,3,F4320306076,National Science Foundation,DMS-0901222
W2045636099,4,F4320306151,Alfred P. Sloan Foundation,DMS-0758247
W2045636099,5,F4320306151,Alfred P. Sloan Foundation,DMS-0704031/DMS-0940145
W2045636099,6,F4320306151,Alfred P. Sloan Foundation,DMS-0901222
W2014408318,1,F4320320879,Deutsche Forschungsgemeinschaft,NA
W2009353451,1,F4320306076,National Science Foundation,DMR-0548182
W2009353451,2,F4320306076,National Science Foundation,DMR-0706227
W2085713706,1,F4320332161,National Institutes of Health,R01-GM074258R01-GM073087R01-EB004873
W2046139053,1,F4320306076,National Science Foundation,DMR-0348939
W1995181087,1,F4320306076,National Science Foundation,CMMI0644914
W1520498435,1,F4320306076,National Science Foundation,DMR-0086210
W1520498435,2,F4320306076,National Science Foundation,DE-FG02-90ER45429
W1520498435,3,F4320306084,U.S. Department of Energy,DMR-0086210
W1520498435,4,F4320306084,U.S. Department of Energy,DE-FG02-90ER45429
W2004321461,1,F4320310486,University of Dayton,W911NF-09-2-0040
W2004321461,2,F4320338295,Army Research Laboratory,NA
W2083458184,1,F4320306076,National Science Foundation,CHE 99-81772
W1984525844,1,F4320322725,China Scholarship Council,NA
W2029334028,1,F4320325276,Iketani Science and Technology Foundation,NA
W2029334028,2,F4320334764,Japan Society for the Promotion of Science,NA
W1981343650,1,F4320332454,American Chemical Society Petroleum Research Fund,PRF #47624-G6
W2058940224,1,F4320321001,National Natural Science Foundation of China,10874250
W2058940224,2,F4320321001,National Natural Science Foundation of China,10674183
W1999583932,1,F4320306159,W. M. Keck Foundation,NA
W1999583932,2,F4320332161,National Institutes of Health,R01 GM-063235
W1999583932,3,F4320337338,"National Heart, Lung, and Blood Institute",NA
W2123225404,1,F4320332180,Defense Advanced Research Projects Agency,HR0011-08-1-0047
W2028547110,1,F4320332161,National Institutes of Health,R21-EB5202
W2028547110,2,F4320332161,National Institutes of Health,P41-EB2182
W2104796759,1,F4320306076,National Science Foundation,NA
W1972018751,1,F4320322675,Mitacs,NA
W1972018751,2,F4320334593,Natural Sciences and Engineering Research Council of Canada,NA
W1979577480,1,F4320308269,Alexander von Humboldt-Stiftung,NA
W2142368666,1,F4320320174,Carnegie Trust for the Universities of Scotland,NA
W2041833712,1,F4320306078,U.S. Department of Defense,W81XWH-09-1-0051
W1980380153,1,F4320306076,National Science Foundation,NA
W1980380153,2,F4320338279,Air Force Office of Scientific Research,NA
W2049955338,1,F4320306555,Wisconsin Alumni Research Foundation,NA
W2964156077,1,F4320320006,Royal Society,NA
W2964156077,2,F4320322320,King Abdullah University of Science and Technology,NA
W2045628050,1,F4320306076,National Science Foundation,CBET 0314203
W2068839387,1,F4320337345,Office of Naval Research,NA
W1973633024,1,F4320306076,National Science Foundation,CBET 0651231
W2171604870,1,F4320306151,Alfred P. Sloan Foundation,NA
