id,which_grant,funder_id,funder_name,award_id
W2078290261,1,F4320332161,National Institutes of Health,GM065222
W1995576615,1,F4320306076,National Science Foundation,DMS-04-5622
W2143113991,1,F4320332161,National Institutes of Health,R21CA118167
W1964931637,1,F4320306076,National Science Foundation,DMS-IGMS-0623989
W1964931637,2,F4320306076,National Science Foundation,DMS-0604704
W2057861483,1,F4320306076,National Science Foundation,0645220
W2010166057,1,F4320321001,National Natural Science Foundation of China,60678025
W1986121096,1,F4320306076,National Science Foundation,0335765
W1986121096,2,F4320306076,National Science Foundation,CMMI-0654105
W2062713770,1,F4320306076,National Science Foundation,CHE0608122
W2062713770,2,F4320306082,Howard Hughes Medical Institute,NA
W2074538573,1,F4320306076,National Science Foundation,CMS-0427951
W2074414275,1,F4320306076,National Science Foundation,CCF 0621740
W2074414275,2,F4320332161,National Institutes of Health,GM066817
W2074414275,3,F4320332161,National Institutes of Health,RR00592
W2074414275,4,F4320332161,National Institutes of Health,GM071920
W2074414275,5,F4320332161,National Institutes of Health,GM59285
W1984233626,1,F4320332161,National Institutes of Health,NA
W1984233626,2,F4320337338,"National Heart, Lung, and Blood Institute",GM070855
W1984233626,3,F4320337338,"National Heart, Lung, and Blood Institute",GM51501
W2127766441,1,F4320306076,National Science Foundation,CHE-0446555
W2127766441,2,F4320332161,National Institutes of Health,GM59230
W2145975056,1,F4320306076,National Science Foundation,CHE-0745892
W2145975056,2,F4320332161,National Institutes of Health,GM59230
W1999309314,1,F4320333321,University of Georgia Research Foundation,NA
W1967830182,1,F4320306084,U.S. Department of Energy,NA
W1967830182,2,F4320332359,Office of Science,NA
W1967830182,3,F4320337480,Basic Energy Sciences,NA
W1967830182,4,F4320337744,"Chemical Sciences, Geosciences, and Biosciences Division",NA
W2041916163,1,F4320309436,Kentucky Science and Energy Foundation,KSEF-148-502-05-132
W2004811334,1,F4320321001,National Natural Science Foundation of China,30540420311
W2004811334,2,F4320321001,National Natural Science Foundation of China,60578025
W2004811334,3,F4320335777,National Key Research and Development Program of China,2001CB510101
W2043417571,1,F4320306084,U.S. Department of Energy,NA
W2041006152,1,F4320306253,Arnold and Mabel Beckman Foundation,NA
W2105153592,1,F4320306076,National Science Foundation,AST-0406883
W2052410170,1,F4320338279,Air Force Office of Scientific Research,NA
W2006907428,1,F4320337345,Office of Naval Research,N00014-07-1-0900
W2006907428,2,F4320337387,Division of Computing and Communication Foundations,IIS 03-25867CCF 03-47427CCF 04-44916CCF 05-41259CCF 07-01775CCF 07-02580
W2006907428,3,F4320337389,Division of Information and Intelligent Systems,IIS 03-25867CCF 03-47427CCF 04-44916CCF 05-41259CCF 07-01775CCF 07-02580
W1967066763,1,F4320308318,Helen Hay Whitney Foundation,NA
W1967066763,2,F4320332161,National Institutes of Health,R01 GM073186
W1967066763,3,F4320332161,National Institutes of Health,5K25 GM075000
W2071975241,1,F4320306076,National Science Foundation,NA
W2071975241,2,F4320332161,National Institutes of Health,R01 GM074751-01
W2071975241,3,F4320337354,National Institute of General Medical Sciences,NA
W2087539807,1,F4320306084,U.S. Department of Energy,DE-AC02-06CH11357
W2087539807,2,F4320337480,Basic Energy Sciences,DE-FG02-01ER45893
W2087539807,3,F4320338284,Argonne National Laboratory,NA
W1994117860,1,F4320306076,National Science Foundation,MCA93S013
W1994117860,2,F4320306076,National Science Foundation,MCB-0506593
W1994117860,3,F4320306082,Howard Hughes Medical Institute,NA
W1994117860,4,F4320306159,W. M. Keck Foundation,NA
W1994117860,5,F4320317089,National Biomedical Computation Resource,NA
W1994117860,6,F4320332161,National Institutes of Health,GM31749
W1994117860,7,F4320332774,Center for Theoretical Biological Physics,NA
W3177429915,1,F4320332161,National Institutes of Health,HL‐062863
W61857200,1,F4320332161,National Institutes of Health,HL‐062863
W2070979455,1,F4320306076,National Science Foundation,CMS-0407785
W2085541698,1,F4320332161,National Institutes of Health,DE 09530
W2066111724,1,F4320332180,Defense Advanced Research Projects Agency,W911NF-04-9-0001
W2066111724,2,F4320332180,Defense Advanced Research Projects Agency,W911NF-05-1-0175
W4235630343,1,F4320321040,National Science Council,NSC 96-2320-B-002-085
W4235630343,2,F4320321040,National Science Council,NSC-95-2221-E-002-179
W4235630343,3,F4320332161,National Institutes of Health,R21 EB007298
W4235630343,4,F4320332161,National Institutes of Health,P41 RR14075
W4235630343,5,F4320332161,National Institutes of Health,R01 HD040712
W4235630343,6,F4320332161,National Institutes of Health,R01 NS037462
W4235630343,7,F4320332161,National Institutes of Health,R01 DA14178-01
W4235630343,8,F4320332161,National Institutes of Health,R01 EB000790-04
W2071579590,1,F4320306076,National Science Foundation,ECS-0601612
W2054135733,1,F4320321001,National Natural Science Foundation of China,NA
W2083375661,1,F4320338279,Air Force Office of Scientific Research,FA9550-06-1-0470
W2083375661,2,F4320338279,Air Force Office of Scientific Research,5710002024
W2002867968,1,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",NA
W2016400989,1,F4320306076,National Science Foundation,CCR-0210153
W2085537085,1,F4320306076,National Science Foundation,CHE-0517937
W2085537085,2,F4320306076,National Science Foundation,EEC-0647452
W2085537085,3,F4320306076,National Science Foundation,EEC-018007
W2160064536,1,F4320306076,National Science Foundation,CCR-0306503ACI-0325081CCF-0634902
W2160064536,2,F4320306076,National Science Foundation,CCR-9120008
W2160064536,3,F4320320997,Fundação de Amparo à Pesquisa do Estado de São Paulo,06/53768-0
W2160064536,4,F4320322025,Conselho Nacional de Desenvolvimento Científico e Tecnológico,302412/2004-2
W2160064536,5,F4320337387,Division of Computing and Communication Foundations,CCR-0306503ACI-0325081CCF-0634902
W2160064536,6,F4320337563,Division of Advanced Cyberinfrastructure,CCR-0306503ACI-0325081CCF-0634902
W2002994321,1,F4320309541,University of Tennessee,NA
W1998092896,1,F4320333885,Defense Microelectronics Activity,ONR/DMEA H94003-08-2-803
W1994117860,1,F4320306076,National Science Foundation,MCA93S013
W1994117860,2,F4320306076,National Science Foundation,MCB-0506593
W1994117860,3,F4320306082,Howard Hughes Medical Institute,NA
W1994117860,4,F4320306159,W. M. Keck Foundation,NA
W1994117860,5,F4320317089,National Biomedical Computation Resource,NA
W1994117860,6,F4320332161,National Institutes of Health,GM31749
W1994117860,7,F4320332774,Center for Theoretical Biological Physics,NA
W2060190966,1,F4320333885,Defense Microelectronics Activity,DOD/DMEA-H94003-06-2-0608
W2060190966,2,F4320337346,National Institute of Mental Health,MH 069791
W2053031804,1,F4320306076,National Science Foundation,CHE-0416244
