id,which_grant,funder_id,funder_name,award_id
W2094371217,1,F4320306076,National Science Foundation,OCE 0221953
W1978505862,1,F4320321001,National Natural Science Foundation of China,90210035
W1978505862,2,F4320321001,National Natural Science Foundation of China,90510002
W1978505862,3,F4320321106,Ministry of Education of the People's Republic of China,306008
W2168592048,1,F4320306084,U.S. Department of Energy,DE-FG05-92ER40677
W2168592048,2,F4320309370,University of Pennsylvania,DE-FG05-92ER40677
W2003123386,1,F4320308590,University of California,NA
W2003123386,2,F4320338286,Lawrence Livermore National Laboratory,W-7405-Eng-48
W3104900477,1,F4320306076,National Science Foundation,NA
W3104900477,2,F4320306101,National Aeronautics and Space Administration,NA
W3104900477,3,F4320314503,Space Telescope Science Institute,NA
W1973006676,1,F4320306076,National Science Foundation,OCE-0648020
W1973006676,2,F4320306101,National Aeronautics and Space Administration,PG&G NNX07AP68G
W1973006676,3,F4320306101,National Aeronautics and Space Administration,MFR NNG06GH13G
W2069644773,1,F4320306101,National Aeronautics and Space Administration,NA
W1490573967,1,F4320306076,National Science Foundation,CCR-0306438
W2068067694,1,F4320320847,Science Foundation Ireland,NA
W2047116057,1,F4320306101,National Aeronautics and Space Administration,NAG5-3791
W2047116057,2,F4320306101,National Aeronautics and Space Administration,NAG5-7923
W4254426956,1,F4320306076,National Science Foundation,04260
W4254426956,2,F4320306101,National Aeronautics and Space Administration,NA
W4254426956,3,F4320338294,Air Force Research Laboratory,NA
W2166512102,1,F4320309106,Clemson University,DAAD19-01-1-0661
W2166512102,2,F4320309106,Clemson University,W911NF-04-2-0024
W2166512102,3,F4320332447,U.S. Army,DAAD19-01-1-0661
W2166512102,4,F4320332447,U.S. Army,W911NF-04-2-0024
