id,which_grant,funder_id,funder_name,award_id
W598675933,1,F4320306076,National Science Foundation,OCE-1338842
W2089646824,1,F4320306076,National Science Foundation,CNS-0821727
W2269319342,1,F4320320847,Science Foundation Ireland,SFI/11/US/I2220
W2053257485,1,F4320321001,National Natural Science Foundation of China,90814002
W2053257485,2,F4320321001,National Natural Science Foundation of China,40821062
W2053257485,3,F4320321540,Ministry of Science and Technology of the People's Republic of China,2009AA0934
W1984219573,1,F4320306101,National Aeronautics and Space Administration,NNX13AM51G
W2007501237,1,F4320306076,National Science Foundation,EAR-0634903
W2007501237,2,F4320306076,National Science Foundation,EAR-0635855
W2007501237,3,F4320321001,National Natural Science Foundation of China,90814002
W2007501237,4,F4320321001,National Natural Science Foundation of China,40821062
W1949554075,1,F4320306076,National Science Foundation,1063057
W1949554075,2,F4320306076,National Science Foundation,ACI‐1053575
W1949554075,3,F4320306076,National Science Foundation,1345096
W1949554075,4,F4320306076,National Science Foundation,1112906
W1949554075,5,F4320334593,Natural Sciences and Engineering Research Council of Canada,487237
W1949554075,6,F4320334593,Natural Sciences and Engineering Research Council of Canada,490919
W2048449755,1,F4320306076,National Science Foundation,EAR-1053816
W1973249483,1,F4320306076,National Science Foundation,1338842
W1973249483,2,F4320321001,National Natural Science Foundation of China,41402025
W2270401639,1,F4320320879,Deutsche Forschungsgemeinschaft,144/378-1
W2270401639,2,F4320320879,Deutsche Forschungsgemeinschaft,Fi 1212-7
W2198752596,1,F4320306101,National Aeronautics and Space Administration,NNX08AM34G
W2198752596,2,F4320306101,National Aeronautics and Space Administration,NNX08AI36G
W2208924483,1,F4320306076,National Science Foundation,AST-1206097
W2208924483,2,F4320306101,National Aeronautics and Space Administration,NNX13AQ82G
W2208924483,3,F4320306101,National Aeronautics and Space Administration,#NNX14AD19G
W2208924483,4,F4320306101,National Aeronautics and Space Administration,NNX13AP08G
W2208924483,5,F4320308590,University of California,NA
W2208924483,6,F4320321800,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,NA
W2208924483,7,F4320334632,Science and Technology Facilities Council,SMD-14-5451
W2054283077,1,F4320306076,National Science Foundation,1031769
W1211618517,1,F4320306076,National Science Foundation,OCE-1338842
W2142604100,1,F4320332161,National Institutes of Health,NCRR S10RR02950
W957306162,1,F4320306076,National Science Foundation,OCE 1338842
W957306162,2,F4320306151,Alfred P. Sloan Foundation,B2013-25
W1562200705,1,F4320321001,National Natural Science Foundation of China,41172060
