id,which_mesh,term,is_major_topic,qualifier_name
W4200417975,3,Extraterrestrial Environment,FALSE,
W4200417975,4,Mars,FALSE,
W4200514394,1,Clay,FALSE,
W4200514394,2,Exobiology,FALSE,methods
W4200514394,3,Extraterrestrial Environment,FALSE,
W4200514394,4,Gases,FALSE,
W4200514394,5,Mars,FALSE,
W4200514394,6,Minerals,FALSE,
W4200514394,7,Space Flight,FALSE,
W4200514394,8,Sulfates,FALSE,
W4200105313,1,Extraterrestrial Environment,FALSE,
W4200105313,2,Mars,FALSE,
W4200105313,3,Plant Extracts,FALSE,
W4200105313,4,Reproducibility of Results,FALSE,
W4200105313,5,Space Flight,FALSE,
W4200105313,6,Spacecraft,FALSE,
W4200455988,1,Carbon,FALSE,
W4200455988,2,DNA,FALSE,
W4200455988,3,Exobiology,FALSE,methods
W4200455988,4,Extraterrestrial Environment,FALSE,
W4200455988,5,Fatty Acids,FALSE,
W4200455988,6,Gases,FALSE,
W4200455988,7,Hazardous Substances,FALSE,
W4200455988,8,Hydrogen,FALSE,
W4200455988,9,Mars,FALSE,
W4200455988,10,Minerals,FALSE,chemistry
W4200455988,11,Nitrogen,FALSE,
W4200455988,12,Nucleic Acids,FALSE,
W4200455988,13,Oxygen,FALSE,
W4200455988,14,Phosphorus,FALSE,
W4200455988,15,Polymers,FALSE,
W4200455988,16,RNA,FALSE,
W4200455988,17,Sterilization,FALSE,methods
W4200455988,18,Sterols,FALSE,
W4200455988,19,Water,FALSE,
W4200050910,1,Atmosphere,FALSE,analysis
W4200050910,2,Dust,FALSE,analysis
W4200050910,3,"Earth, Planet",FALSE,
W4200050910,4,Extraterrestrial Environment,FALSE,
W4200050910,5,Humans,FALSE,
W4200050910,6,Mars,FALSE,
W3135801844,1,Exotropia,TRUE,
W3135801844,2,Quality of Life,TRUE,
W3135801844,3,Child,FALSE,
W3135801844,4,Health Status,FALSE,
W3135801844,5,Humans,FALSE,
W3135801844,6,Parents,FALSE,
W3135801844,7,Sickness Impact Profile,FALSE,
W3135801844,8,Surveys and Questionnaires,FALSE,
W3146484164,1,Archaea,FALSE,
W3146484164,2,Lakes,FALSE,
W3146484164,3,Salts,FALSE,
W3146484164,4,Water,FALSE,
