id,which_grant,funder_id,funder_name,award_id
W2613241257,1,F4320306076,National Science Foundation,OCE-1338842
W2499668250,1,F4320334632,Science and Technology Facilities Council,NA
W2294622949,1,F4320306076,National Science Foundation,1400558
W2294622949,2,F4320306164,Simons Foundation,274305
W2294622949,3,F4320307521,American Institute of Mathematics,NA
W2294622949,4,F4320338281,Army Research Office,W911NF-09-1-0383
W2578716395,1,F4320306076,National Science Foundation,OCE-1338842
W2753811597,1,F4320306076,National Science Foundation,PHY-1066293
W2753811597,2,F4320306084,U.S. Department of Energy,DE-SC0018216
W2753811597,3,F4320306084,U.S. Department of Energy,DE–SC0011842
W2753811597,4,F4320310042,Aspen Center for Physics,NA
W2753811597,5,F4320332999,Horizon 2020 Framework Programme,NA
W2753811597,6,F4320338335,H2020 European Research Council,NA
W2753811597,7,F4320338337,H2020 Marie Skłodowska-Curie Actions,674896
W2753811597,8,F4320338337,H2020 Marie Skłodowska-Curie Actions,690575
W2600268278,1,F4320306076,National Science Foundation,EAR-0808939
W2604540549,1,F4320306076,National Science Foundation,EAR‐1109826
W2604540549,2,F4320310133,Rice University,NA
W2608837671,1,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",26220002
W2608837671,2,F4320325854,"Council for Science, Technology and Innovation",NA
W2608837671,3,F4320334764,Japan Society for the Promotion of Science,16K13779
W2608837671,4,F4320334789,Japan Science and Technology Agency,NA
W2608837671,5,F4320338075,Core Research for Evolutional Science and Technology,NA
W2608837671,6,F4320338281,Army Research Office,W911NF-17-1-0046
W2707223152,1,F4320306076,National Science Foundation,OCE-1338842
W2605696742,1,F4320306076,National Science Foundation,ACI-1053575
W2605696742,2,F4320306101,National Aeronautics and Space Administration,NNX13AF92G
W2605696742,3,F4320306101,National Aeronautics and Space Administration,NNX14AI13G
W2605696742,4,F4320306101,National Aeronautics and Space Administration,NNX16AB80G
W2609226321,1,F4320306076,National Science Foundation,AGS‐1202537
W2609226321,2,F4320306076,National Science Foundation,AGS‐1552142
W2609226321,3,F4320306076,National Science Foundation,"AGS‐1543598,"
W2609226321,4,F4320306084,U.S. Department of Energy,DESC0016278
W2609226321,5,F4320332359,Office of Science,DESC0016278
W2609226321,6,F4320337402,Division of Atmospheric and Geospace Sciences,"AGS‐1202537,AGS‐1543598,AGS‐1552142"
W2611647311,1,F4320306101,National Aeronautics and Space Administration,NNX16AG76G
W2611647311,2,F4320306101,National Aeronautics and Space Administration,NNG04EB99C
W2611647311,3,F4320307381,National Sleep Foundation,1102572
W2611647311,4,F4320312761,Massachusetts Medical Society,NNX11AJ09G
W2611647311,5,F4320312761,Massachusetts Medical Society,NNX14AF71G
W2611647311,6,F4320332377,Goddard Space Flight Center,NA
W2608792954,1,F4320306076,National Science Foundation,AGS-1303579
W2608792954,2,F4320306076,National Science Foundation,AGS-1603021
W2608792954,3,F4320306101,National Aeronautics and Space Administration,NNX15AW16G
W2608792954,4,F4320306101,National Aeronautics and Space Administration,NNX13AK31G
W2735945347,1,F4320321031,Swedish National Space Agency,175/15
W2765643119,1,F4320306076,National Science Foundation,OCI-0959097
W2624519302,1,F4320308861,Woods Hole Oceanographic Institution,18563
W2624519302,2,F4320332171,Directorate for Geosciences,NSF-EAR 82431100
W2781996865,1,F4320335353,National Science Foundation of Sri Lanka,EAR-1348072
W2621700315,1,F4320306076,National Science Foundation,CMMI-1028889
W2621700315,2,F4320306076,National Science Foundation,EAR-1547494
W2621700315,3,F4320306076,National Science Foundation,EAR-1547228
W2621700315,4,F4320321001,National Natural Science Foundation of China,41604044
W2621700315,5,F4320321001,National Natural Science Foundation of China,41630209
W2568015048,1,F4320306076,National Science Foundation,ACI-1053575
W2568015048,2,F4320321001,National Natural Science Foundation of China,41274099
W2568015048,3,F4320322725,China Scholarship Council,201406400022
W2621279827,1,F4320306101,National Aeronautics and Space Administration,NNX13AM51G
W2621279827,2,F4320321133,Chinese Academy of Sciences,XDB18020301
W2653618216,1,F4320306076,National Science Foundation,EAR1452339
W2653618216,2,F4320306076,National Science Foundation,EAR1056317
W2738169223,1,F4320306101,National Aeronautics and Space Administration,EAR 0948549
W2738169223,2,F4320306101,National Aeronautics and Space Administration,EAR-1352996
W2738169223,3,F4320306101,National Aeronautics and Space Administration,1551388
W2738169223,4,F4320306101,National Aeronautics and Space Administration,NNX15AD94G
W2738169223,5,F4320307381,National Sleep Foundation,EAR 0948549
W2738169223,6,F4320307381,National Sleep Foundation,EAR-1352996
W2738169223,7,F4320307381,National Sleep Foundation,1551388
W2738169223,8,F4320307381,National Sleep Foundation,NNX15AD94G
W2738169223,9,F4320310578,University of Maryland,EAR 0948549
W2738169223,10,F4320310578,University of Maryland,EAR-1352996
W2738169223,11,F4320310578,University of Maryland,1551388
W2738169223,12,F4320310578,University of Maryland,NNX15AD94G
W2602297669,1,F4320306076,National Science Foundation,OCI-0959097
W2602297669,2,F4320310133,Rice University,NA
W2729476774,1,F4320321764,"Ministerio de Educación, Cultura y Deporte",PRX15/00435
W2729476774,2,F4320322025,Conselho Nacional de Desenvolvimento Científico e Tecnológico,NA
W2729476774,3,F4320322930,Ministerio de Ciencia e Innovación,AYA2014-57369-C3-P
W2729476774,4,F4320322980,Fundação de Amparo à Pesquisa do Estado de Minas Gerais,NA
W2729476774,5,F4320334678,European Research Council,614264
W2729476774,6,F4320334678,European Research Council,PALs 320620
W2539488881,1,F4320306076,National Science Foundation,IIS-1453192
W2539488881,2,F4320337345,Office of Naval Research,1(GG010550)//N00014-14-1-0741
W2539488881,3,F4320337345,Office of Naval Research,N00014-15-1-2735
W2795415062,1,F4320306076,National Science Foundation,EAR00‐03612 and EAR04‐09423
W2963096910,1,F4320320924,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,P2EZP2 159065
W2603647748,1,F4320306101,National Aeronautics and Space Administration,NNX13AM51G
W2616827446,1,F4320306076,National Science Foundation,EAR-0635855
W2616827446,2,F4320321001,National Natural Science Foundation of China,40821062
W2616827446,3,F4320321001,National Natural Science Foundation of China,90814002
W2616827446,4,F4320334764,Japan Society for the Promotion of Science,19104011
