id,which_grant,funder_id,funder_name,award_id
W2027465448,1,F4320306101,National Aeronautics and Space Administration,NNX09AL25G
W2029430790,1,F4320306084,U.S. Department of Energy,DE-FG02-09ER16053
W2140115527,1,F4320306076,National Science Foundation,NA
W2140115527,2,F4320306084,U.S. Department of Energy,NA
W2117149739,1,F4320321001,National Natural Science Foundation of China,90814012
W2170974038,1,F4320306076,National Science Foundation,NA
W2170974038,2,F4320306084,U.S. Department of Energy,NA
W2016829248,1,F4320321001,National Natural Science Foundation of China,41074128
W2016829248,2,F4320321001,National Natural Science Foundation of China,40890163
W1480298410,1,F4320306076,National Science Foundation,NA
W1480298410,2,F4320306084,U.S. Department of Energy,NA
W1983202840,1,F4320321001,National Natural Science Foundation of China,41074118
W1983202840,2,F4320321001,National Natural Science Foundation of China,40890163
W2041237466,1,F4320306101,National Aeronautics and Space Administration,NNX08AN76G
W1501429559,1,F4320306076,National Science Foundation,NA
W1501429559,2,F4320306084,U.S. Department of Energy,NA
W2109151886,1,F4320306076,National Science Foundation,DMS 0620821
W2041580289,1,F4320321001,National Natural Science Foundation of China,11072244
W2041580289,2,F4320321001,National Natural Science Foundation of China,60936001
W1969831248,1,F4320306084,U.S. Department of Energy,DE-FG02-95ER40899
W1796741660,1,F4320306076,National Science Foundation,NA
W1796741660,2,F4320306084,U.S. Department of Energy,NA
W2033015994,1,F4320308681,Geological Society of America,NA
W2033015994,2,F4320309825,University of Kentucky,NA
W2019264668,1,F4320306076,National Science Foundation,NA
W2110511511,1,F4320306076,National Science Foundation,EAR-0838026
W2110511511,2,F4320322349,"Ministry of Education, Science and Technology",2009-0092790
W3098003702,1,F4320306084,U.S. Department of Energy,DE-FG05-92ER40677
W1995457553,1,F4320332180,Defense Advanced Research Projects Agency,NA
W1995457553,2,F4320337345,Office of Naval Research,NA
W2024205319,1,F4320332180,Defense Advanced Research Projects Agency,NA
W2024205319,2,F4320337345,Office of Naval Research,NA
W2063070765,1,F4320306076,National Science Foundation,EAR-0738692
W2058395862,1,F4320306084,U.S. Department of Energy,DE-FG05-92ER40677
W2158717019,1,F4320306084,U.S. Department of Energy,DE-FG05-92ER40677
W1987137993,1,F4320306078,U.S. Department of Defense,NA
W1987137993,2,F4320306084,U.S. Department of Energy,NA
W1987137993,3,F4320333566,National Defense Science and Engineering Graduate,NA
W2082451478,1,F4320306076,National Science Foundation,OCE-0751602
