id,which_grant,funder_id,funder_name,award_id
W2805537661,1,F4320306076,National Science Foundation,NA
W2805537661,2,F4320306399,Kavli Foundation,NA
W2805537661,3,F4320314239,Netherlands eScience Center,NA
W2805537661,4,F4320320879,Deutsche Forschungsgemeinschaft,NA
W2805537661,5,F4320320924,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,NA
W2805537661,6,F4320320946,Weizmann Institute of Science,NA
W2805537661,7,F4320321800,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,NA
W2805537661,8,F4320322327,Knut och Alice Wallenbergs Stiftelse,NA
W2805537661,9,F4320322434,Max-Planck-Gesellschaft,NA
W2805537661,10,F4320334779,Fundação para a Ciência e a Tecnologia,NA
W2805537661,11,F4320334899,Instituto Nazionale di Fisica Nucleare,NA
W2805537661,12,F4320335016,Israeli Centers for Research Excellence,NA
W2805537661,13,F4320338177,Laboratori Nazionali del Gran Sasso,NA
W2805537661,14,F4320338337,H2020 Marie Skłodowska-Curie Actions,PITNGA-2011-289442
W2800193029,1,F4320306076,National Science Foundation,EAR‐1547494
W2800193029,2,F4320306076,National Science Foundation,CMMI‐1028889
W2800193029,3,F4320306076,National Science Foundation,EAR‐1547228
W2800193029,4,F4320321001,National Natural Science Foundation of China,41630209
W2800193029,5,F4320321001,National Natural Science Foundation of China,41604044
W2765357588,1,F4320306076,National Science Foundation,PHY-106629
W2765357588,2,F4320306084,U.S. Department of Energy,DE-SC0018216
W2765357588,3,F4320310606,Cosmos Club Foundation,NA
W2765357588,4,F4320334632,Science and Technology Facilities Council,NA
W2804120792,1,F4320306076,National Science Foundation,NSF OCE-1338842
W2792328853,1,F4320306164,Simons Foundation,339006
W2792328853,2,F4320323299,Norges Forskningsråd,223259
W2792328853,3,F4320338335,H2020 European Research Council,678812
W2949414414,1,F4320306076,National Science Foundation,DMS-1712639
W2949414414,2,F4320306076,National Science Foundation,DMS-1719818
W2783374681,1,F4320306083,Smithsonian Institution,Postdoctoral fellowship from Global Volcanism Program
W2783374681,2,F4320306101,National Aeronautics and Space Administration,NNX12AM24G
W2783374681,3,F4320306101,National Aeronautics and Space Administration,NNX12AO31G
W2783374681,4,F4320318240,European Space Agency,Early Career Living Planet Fellowship
W2783374681,5,F4320319993,Leverhulme Trust,Early Career Fellowship
W2783374681,6,F4320334631,Natural Environment Research Council,Impact Acceleration Account (University of Bristol)
W2783374681,7,F4320334631,Natural Environment Research Council,NE/J020052/1
W2783374681,8,F4320334631,Natural Environment Research Council,NERC-BGS COMET
W3099629168,1,F4320306101,National Aeronautics and Space Administration,NNG04EB99C
W3099629168,2,F4320306101,National Aeronautics and Space Administration,NNX14AN55G
W2805219188,1,F4320306084,U.S. Department of Energy,DE-SC0018216
W2811051606,1,F4320334764,Japan Society for the Promotion of Science,24760144
W2811051606,2,F4320334764,Japan Society for the Promotion of Science,26220002
W2811051606,3,F4320338281,Army Research Office,W911NF-17-1-0046
W2784284219,1,F4320338335,H2020 European Research Council,681601
W2795274270,1,F4320309582,University of New Mexico,NA
W2795274270,2,F4320332369,National Nuclear Security Administration,DE-NA-0003525
W2795274270,3,F4320338291,Sandia National Laboratories,NA
