id,which_mesh,term,is_major_topic,qualifier_name
W2012489833,5,Shear Strength,FALSE,
W2012489833,6,Surface Properties,FALSE,
W2012489833,7,Wettability,FALSE,
W1872247257,1,Rheology,TRUE,
W1872247257,2,Friction,FALSE,
W1872247257,3,Kinetics,FALSE,
W1872247257,4,Magnetic Phenomena,FALSE,
W1872247257,5,"Models, Theoretical",FALSE,
W1872247257,6,Skin Physiological Phenomena,FALSE,
W1872247257,7,Solutions,FALSE,
W1872247257,8,Thermodynamics,FALSE,
W2312818380,1,"Models, Chemical",TRUE,
W2312818380,2,Porosity,FALSE,
W2312818380,3,Surface Tension,FALSE,
W1895144666,1,Lakes,TRUE,
W1895144666,2,Mars,TRUE,
W1895144666,3,Climate,FALSE,
W1895144666,4,Exhumation,FALSE,
W1895144666,5,Paleontology,FALSE,
W1919720529,1,Algorithms,TRUE,
W1919720529,2,Artificial Intelligence,TRUE,
W1919720529,3,Brain,TRUE,anatomy & histology
W1919720529,4,"Image Interpretation, Computer-Assisted",TRUE,methods
W1919720529,5,"Imaging, Three-Dimensional",TRUE,methods
W1919720529,6,Magnetic Resonance Imaging,TRUE,methods
W1919720529,7,"Pattern Recognition, Automated",TRUE,methods
W1919720529,8,Adolescent,FALSE,
W1919720529,9,Adult,FALSE,
W1919720529,10,Brain,FALSE,
W1919720529,11,Female,FALSE,
W1919720529,12,Humans,FALSE,
W1919720529,13,Image Enhancement,FALSE,methods
W1919720529,14,Image Enhancement,FALSE,
W1919720529,15,"Image Interpretation, Computer-Assisted",FALSE,
W1919720529,16,"Imaging, Three-Dimensional",FALSE,
W1919720529,17,Magnetic Resonance Imaging,FALSE,
W1919720529,18,Male,FALSE,
W1919720529,19,"Pattern Recognition, Automated",FALSE,
W1919720529,20,Reproducibility of Results,FALSE,
W1919720529,21,Sensitivity and Specificity,FALSE,
W1919720529,22,Young Adult,FALSE,
W1951374550,1,Computer Graphics,TRUE,
W1951374550,2,"Imaging, Three-Dimensional",TRUE,methods
W1951374550,3,"Pattern Recognition, Automated",TRUE,methods
W1951374550,4,Algorithms,FALSE,
W1951374550,5,Aorta,FALSE,
W1951374550,6,Aorta,FALSE,anatomy & histology
W1951374550,7,Bronchi,FALSE,
W1951374550,8,Bronchi,FALSE,anatomy & histology
W1951374550,9,Humans,FALSE,
W1951374550,10,"Imaging, Three-Dimensional",FALSE,
W1951374550,11,"Pattern Recognition, Automated",FALSE,
W1951374550,12,Visible Human Projects,FALSE,
W1755053947,1,Diamond,TRUE,chemistry
W1755053947,2,Diamond,TRUE,radiation effects
W1755053947,3,Radiometry,TRUE,instrumentation
W1755053947,4,"Signal Processing, Computer-Assisted",TRUE,instrumentation
W1755053947,5,Transducers,TRUE,
W1755053947,6,X-Ray Diffraction,TRUE,instrumentation
W1755053947,7,Diamond,FALSE,
W1755053947,8,"Dose-Response Relationship, Radiation",FALSE,
W1755053947,9,Equipment Design,FALSE,
W1755053947,10,Equipment Failure Analysis,FALSE,
W1755053947,11,Radiation Dosage,FALSE,
W1755053947,12,Radiometry,FALSE,
W1755053947,13,Reproducibility of Results,FALSE,
W1755053947,14,Sensitivity and Specificity,FALSE,
W1755053947,15,"Signal Processing, Computer-Assisted",FALSE,
W1755053947,16,X-Ray Diffraction,FALSE,
W1986420267,1,Algorithms,TRUE,
W1986420267,2,Image Enhancement,TRUE,methods
W1986420267,3,"Image Interpretation, Computer-Assisted",TRUE,methods
W1986420267,4,Magnetic Resonance Imaging,TRUE,methods
W1986420267,5,Female,FALSE,
W1986420267,6,Humans,FALSE,
W1986420267,7,Image Enhancement,FALSE,
W1986420267,8,"Image Interpretation, Computer-Assisted",FALSE,
W1986420267,9,Magnetic Resonance Imaging,FALSE,
W1986420267,10,Male,FALSE,
W2145494682,1,Algorithms,TRUE,
W2145494682,2,Anatomic Landmarks,TRUE,anatomy & histology
W2145494682,3,"Image Interpretation, Computer-Assisted",TRUE,methods
W2145494682,4,"Imaging, Three-Dimensional",TRUE,methods
W2145494682,5,"Pattern Recognition, Automated",TRUE,methods
W2145494682,6,Spine,TRUE,anatomy & histology
W2145494682,7,Anatomic Landmarks,FALSE,
W2145494682,8,Artificial Intelligence,FALSE,
W2145494682,9,Humans,FALSE,
W2145494682,10,Image Enhancement,FALSE,
W2145494682,11,Image Enhancement,FALSE,methods
W2145494682,12,"Image Interpretation, Computer-Assisted",FALSE,
W2145494682,13,"Imaging, Three-Dimensional",FALSE,
W2145494682,14,"Pattern Recognition, Automated",FALSE,
W2145494682,15,Reproducibility of Results,FALSE,
W2145494682,16,Sensitivity and Specificity,FALSE,
W2145494682,17,Spine,FALSE,
W2204637572,1,Atmosphere,TRUE,chemistry
W2204637572,2,Extraterrestrial Environment,TRUE,chemistry
W2204637572,3,Planets,TRUE,
W2204637572,4,Water,TRUE,analysis
W2204637572,5,Atmosphere,FALSE,
W2204637572,6,Extraterrestrial Environment,FALSE,
W2204637572,7,Jupiter,FALSE,
W2204637572,8,Pressure,FALSE,
W2204637572,9,"Spectrophotometry, Infrared",FALSE,
W2204637572,10,Telescopes,FALSE,
W2204637572,11,Temperature,FALSE,
W2204637572,12,Water,FALSE,
W2203757945,1,Disasters,TRUE,prevention & control
W2203757945,2,Earthquakes,TRUE,mortality
W2203757945,3,Environmental Monitoring,TRUE,methods
W2203757945,4,Landslides,TRUE,mortality
W2203757945,5,Safety Management,TRUE,methods
W2203757945,6,Disasters,FALSE,
W2203757945,7,Earthquakes,FALSE,
W2203757945,8,Environmental Monitoring,FALSE,
W2203757945,9,Floods,FALSE,
W2203757945,10,Humans,FALSE,
W2203757945,11,Lakes,FALSE,
W2203757945,12,Landslides,FALSE,
W2203757945,13,Nepal,FALSE,
W2203757945,14,Safety Management,FALSE,
W2203757945,15,Satellite Imagery,FALSE,
W2073308021,1,Air,TRUE,
W2073308021,2,"Models, Theoretical",TRUE,
W2073308021,3,Quartz,TRUE,chemistry
W2073308021,4,Soil,TRUE,chemistry
W2073308021,5,Surface-Active Agents,TRUE,chemistry
W2073308021,6,Water,TRUE,chemistry
W2073308021,7,Porosity,FALSE,
W2073308021,8,Quartz,FALSE,
W2073308021,9,Soil,FALSE,
W2073308021,10,Solutions,FALSE,
W2073308021,11,Surface Properties,FALSE,
W2073308021,12,Surface-Active Agents,FALSE,
W2073308021,13,Water,FALSE,
W2073308021,14,Water Movements,FALSE,
W304631164,1,Hydrology,TRUE,methods
W304631164,2,Volatile Organic Compounds,TRUE,analysis
W304631164,3,"Water Pollutants, Chemical",TRUE,analysis
W304631164,4,Arizona,FALSE,
W304631164,5,Environmental Restoration and Remediation,FALSE,
W304631164,6,Gases,FALSE,
W304631164,7,Groundwater,FALSE,analysis
W304631164,8,Soil,FALSE,chemistry
W304631164,9,Soil Pollutants,FALSE,analysis
W304631164,10,Utah,FALSE,
W304631164,11,Water,FALSE,
W304631164,12,Water Quality,FALSE,
W2265253299,1,Entropy,TRUE,
W2265253299,2,"Image Processing, Computer-Assisted",TRUE,methods
W2265253299,3,ROC Curve,TRUE,
W2265253299,4,Area Under Curve,FALSE,
W2265253299,5,"Image Processing, Computer-Assisted",FALSE,
W2265253299,6,Normal Distribution,FALSE,
W2265253299,7,Observer Variation,FALSE,
W2265253299,8,Probability,FALSE,
W2265253299,9,Signal-To-Noise Ratio,FALSE,
W2088176917,1,Extraterrestrial Environment,TRUE,chemistry
W2088176917,2,"Evolution, Chemical",FALSE,
W2088176917,3,Solar System,FALSE,
W2088176917,4,"Stars, Celestial",FALSE,
W2061276688,1,"Evolution, Chemical",TRUE,
W2061276688,2,Origin of Life,TRUE,
W2061276688,3,Membranes,FALSE,
W2061276688,4,Membranes,FALSE,chemistry
W2061276688,5,Polymers,FALSE,
W2061276688,6,Polymers,FALSE,chemistry
W2061276688,7,"RNA, Catalytic",FALSE,
W2061276688,8,"RNA, Catalytic",FALSE,chemistry
W2061276688,9,RNA-Dependent RNA Polymerase,FALSE,
W2061276688,10,RNA-Dependent RNA Polymerase,FALSE,chemistry
W1974151759,1,Algorithms,TRUE,
W1974151759,2,"Databases, Factual",TRUE,
W1974151759,3,"Image Processing, Computer-Assisted",TRUE,methods
W1974151759,4,"Image Processing, Computer-Assisted",FALSE,
W1974151759,5,"Models, Theoretical",FALSE,
W1974151759,6,Signal-To-Noise Ratio,FALSE,
W2409650528,1,Cell Movement,TRUE,
W2409650528,2,Erythrocytes,TRUE,
W2409650528,3,Hemodynamics,TRUE,
W2409650528,4,"Models, Cardiovascular",TRUE,
W2409650528,5,Computer Simulation,FALSE,
W2409650528,6,Elasticity,FALSE,
W2409650528,7,Microcirculation,FALSE,
W2409650528,8,Motion,FALSE,
W2409650528,9,Pressure,FALSE,
W2409650528,10,Viscosity,FALSE,
W2466758821,1,Bronchodilator Agents,TRUE,chemistry
W2466758821,2,Computer Simulation,TRUE,
W2466758821,3,Metered Dose Inhalers,TRUE,
W2466758821,4,Nebulizers and Vaporizers,TRUE,
W2466758821,5,Pharmaceutical Preparations,TRUE,chemistry
W2466758821,6,"Technology, Pharmaceutical",TRUE,methods
W2466758821,7,"Administration, Inhalation",FALSE,
W2466758821,8,Aerosols,FALSE,
W2466758821,9,Bronchodilator Agents,FALSE,
W2466758821,10,Equipment Design,FALSE,
W2466758821,11,Particle Size,FALSE,
W2466758821,12,Pharmaceutical Preparations,FALSE,
W2466758821,13,Pressure,FALSE,
W2466758821,14,"Technology, Pharmaceutical",FALSE,
W2221898512,1,Consciousness,TRUE,
W2221898512,2,Psychology,TRUE,
W2221898512,3,Science,TRUE,
W2221898512,4,Humans,FALSE,
W2221898512,5,Quantum Theory,FALSE,
W3100063120,1,"Image Processing, Computer-Assisted",TRUE,methods
W3100063120,2,Machine Learning,TRUE,
W3100063120,3,"Pattern Recognition, Automated",TRUE,methods
W3100063120,4,Algorithms,FALSE,
W3100063120,5,Biometric Identification,FALSE,
W3100063120,6,Face,FALSE,
W3100063120,7,Face,FALSE,anatomy & histology
W3100063120,8,Humans,FALSE,
W3100063120,9,"Image Processing, Computer-Assisted",FALSE,
W3100063120,10,"Pattern Recognition, Automated",FALSE,
W566755816,1,Chlorine,TRUE,chemistry
W566755816,2,Trihalomethanes,TRUE,chemistry
W566755816,3,Water,TRUE,chemistry
W566755816,4,Chlorine,FALSE,
W566755816,5,Trihalomethanes,FALSE,
W566755816,6,Water,FALSE,
W2194569341,1,Arthropod Antennae,TRUE,anatomy & histology
W2194569341,2,Manduca,TRUE,anatomy & histology
W2194569341,3,Nerve Net,TRUE,physiology
W2194569341,4,Neurotransmitter Agents,TRUE,metabolism
W2194569341,5,Olfactory Receptor Neurons,TRUE,metabolism
W2194569341,6,Animals,FALSE,
W2194569341,7,Arthropod Antennae,FALSE,
W2194569341,8,Dextrans,FALSE,
W2194569341,9,Dextrans,FALSE,metabolism
W2194569341,10,Dopamine,FALSE,
W2194569341,11,Dopamine,FALSE,metabolism
W2194569341,12,Drosophila Proteins,FALSE,
W2194569341,13,Drosophila Proteins,FALSE,metabolism
W2194569341,14,Insect Hormones,FALSE,metabolism
W2194569341,15,Insect Hormones,FALSE,
W2194569341,16,Manduca,FALSE,
W2194569341,17,Nerve Net,FALSE,
W2194569341,18,Neuropeptides,FALSE,metabolism
W2194569341,19,Neuropeptides,FALSE,
W2194569341,20,Neurotransmitter Agents,FALSE,
W2194569341,21,Olfactory Receptor Neurons,FALSE,
W2194569341,22,Serotonin,FALSE,metabolism
W2194569341,23,Serotonin,FALSE,
W2194569341,24,Tachykinins,FALSE,
W2251117373,1,Cholera,TRUE,etiology
W2251117373,2,Water Microbiology,TRUE,
W2251117373,3,Water Supply,TRUE,
W2251117373,4,Bangladesh,FALSE,
W2251117373,5,Bangladesh,FALSE,epidemiology
W2251117373,6,Cholera,FALSE,
W2251117373,7,Cholera,FALSE,epidemiology
W2251117373,8,Climate,FALSE,
W2251117373,9,Disease Outbreaks,FALSE,
W2251117373,10,Disease Outbreaks,FALSE,statistics & numerical data
W2251117373,11,Humans,FALSE,
W2251117373,12,"Models, Statistical",FALSE,
W2251117373,13,Risk Factors,FALSE,
W2251117373,14,Rivers,FALSE,microbiology
W2251117373,15,Rivers,FALSE,
W2251117373,16,Seasons,FALSE,
W2251117373,17,Time Factors,FALSE,
W2251117373,18,Water Microbiology,FALSE,standards
W2251117373,19,Water Supply,FALSE,standards
W2251117373,20,Water Supply,FALSE,methods
W2407268683,1,Microfluidic Analytical Techniques,TRUE,
W2407268683,2,Chemical Fractionation,FALSE,
W2407268683,3,Particle Size,FALSE,
W2411354475,1,Chemical Fractionation,TRUE,methods
W2411354475,2,Microfluidic Analytical Techniques,TRUE,
W2411354475,3,Particulate Matter,TRUE,chemistry
W2411354475,4,Particulate Matter,TRUE,isolation & purification
W2411354475,5,Chemical Fractionation,FALSE,
W2411354475,6,Elasticity,FALSE,
W2411354475,7,Particle Size,FALSE,
W2411354475,8,Particulate Matter,FALSE,
W2411354475,9,Surface Properties,FALSE,
W1984079344,1,Chemical Fractionation,TRUE,methods
W1984079344,2,Microfluidic Analytical Techniques,TRUE,
W1984079344,3,Chemical Fractionation,FALSE,
W1984079344,4,Particle Size,FALSE,
W2289360910,1,Sodium,TRUE,chemistry
W2289360910,2,Spectrum Analysis,TRUE,
W2289360910,3,Adsorption,FALSE,
W2289360910,4,Computer Simulation,FALSE,
W2289360910,5,Electric Conductivity,FALSE,
W2289360910,6,Electrochemical Techniques,FALSE,
W2289360910,7,Electrodes,FALSE,
W2289360910,8,Hydrogen-Ion Concentration,FALSE,
W2289360910,9,Silica Gel,FALSE,
W2289360910,10,Silica Gel,FALSE,chemistry
W2289360910,11,Sodium,FALSE,
W2289360910,12,"Waste Disposal, Fluid",FALSE,
