id,which_grant,funder_id,funder_name,award_id
W2021177045,1,F4320338279,Air Force Office of Scientific Research,FA9550-08-1-0316
W2082895877,1,F4320306078,U.S. Department of Defense,NA
W2021177045,1,F4320338279,Air Force Office of Scientific Research,FA9550-08-1-0316
W2141447664,1,F4320306101,National Aeronautics and Space Administration,NA
W2141447664,2,F4320320924,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,NA
W2116190960,1,F4320338279,Air Force Office of Scientific Research,FA9550-07-1-0515
W2021105982,1,F4320321001,National Natural Science Foundation of China,50636040
W2021105982,2,F4320321001,National Natural Science Foundation of China,50821604
W2041697777,1,F4320338279,Air Force Office of Scientific Research,NA
W2088255295,1,F4320308349,Massachusetts General Hospital,C06 CA059267
W2088255295,2,F4320337387,Division of Computing and Communication Foundations,CCF-0702580
W1995397859,1,F4320338279,Air Force Office of Scientific Research,NA
W2076803402,1,F4320321592,"Research Grants Council, University Grants Committee",619207
W2076803402,2,F4320337389,Division of Information and Intelligent Systems,IIS-0511965
W2048823499,1,F4320306076,National Science Foundation,NA
W2048823499,2,F4320306101,National Aeronautics and Space Administration,NNCO4AA66A
W2048823499,3,F4320306101,National Aeronautics and Space Administration,NCC3-375
W2048823499,4,F4320309292,Princeton University,NA
W1985865431,1,F4320322120,National Research Foundation of Korea,NA
W1985865431,2,F4320322349,"Ministry of Education, Science and Technology",2010-0023957
W4248685990,1,F4320308349,Massachusetts General Hospital,C06 CA059267
W4248685990,2,F4320337387,Division of Computing and Communication Foundations,CCF-0702580
W1964073841,1,F4320307782,Siemens USA,NA
W2143032561,1,F4320306101,National Aeronautics and Space Administration,MDAP NNX08AL10G
W2075120816,1,F4320306084,U.S. Department of Energy,DE-AC02-06CH11357
W2075120816,2,F4320306084,U.S. Department of Energy,DE-FG02-09ER46650
W2075120816,3,F4320306084,U.S. Department of Energy,DE-AC05-00OR22725
W2075120816,4,F4320320032,Aberystwyth University,NA
W2059897684,1,F4320306101,National Aeronautics and Space Administration,HST-GO-09330.01
W2059897684,2,F4320314503,Space Telescope Science Institute,NAS5-26555
W2167064157,1,F4320306101,National Aeronautics and Space Administration,NAG 12795
W2167064157,2,F4320306101,National Aeronautics and Space Administration,MRTN-CT-2006-035488
W2167064157,3,F4320320006,Royal Society,NAG 12795
W2167064157,4,F4320320006,Royal Society,MRTN-CT-2006-035488
W2167064157,5,F4320320300,European Commission,NAG 12795
W2167064157,6,F4320320300,European Commission,MRTN-CT-2006-035488
W2119057720,1,F4320306101,National Aeronautics and Space Administration,NA
W2057120002,1,F4320306101,National Aeronautics and Space Administration,NNX08AN29G
W2057120002,2,F4320308765,Carnegie Institution of Washington,NNX08AN29G
W2126488910,1,F4320306101,National Aeronautics and Space Administration,NNX09AP31G
W2126488910,2,F4320306101,National Aeronautics and Space Administration,NNX10AB82G
W2006891638,1,F4320321001,National Natural Science Foundation of China,60827003
W2156566935,1,F4320320879,Deutsche Forschungsgemeinschaft,NA
W2156566935,2,F4320337345,Office of Naval Research,N00014-08-1-0996
W2156566935,3,F4320338281,Army Research Office,W911NF-07-1-0185
W2036610904,1,F4320312559,Sigma Xia,G2009100334
W1980478820,1,F4320306084,U.S. Department of Energy,DE-FC26-03NT41629
W2019703736,1,F4320306084,U.S. Department of Energy,NA
W1975973142,1,F4320306084,U.S. Department of Energy,NA
W2058865345,1,F4320306084,U.S. Department of Energy,H98230-08-1-0030
W2058865345,2,F4320337380,Division of Mathematical Sciences,DMS-0302549CCF-0830481
