id,which_mesh,term,is_major_topic,qualifier_name
W2792431698,13,Male,FALSE,
W2792431698,14,"Parainfluenza Virus 3, Bovine",FALSE,pathogenicity
W2792431698,15,"Parainfluenza Virus 3, Bovine",FALSE,
W2792431698,16,"Respiratory Syncytial Virus, Bovine",FALSE,pathogenicity
W2792431698,17,"Respiratory Syncytial Virus, Bovine",FALSE,
W2792431698,18,Risk Factors,FALSE,
W2792431698,19,Weaning,FALSE,
W2800778794,1,Finite Element Analysis,TRUE,
W2800778794,2,Kidney,TRUE,
W2800778794,3,"Models, Statistical",TRUE,
W2800778794,4,Humans,FALSE,
W2800778794,5,Prostheses and Implants,FALSE,
W2905588921,1,Birds,TRUE,physiology
W2905588921,2,Diving,TRUE,physiology
W2905588921,3,Animals,FALSE,
W2905588921,4,Biomechanical Phenomena,FALSE,
W2905588921,5,Biomechanical Phenomena,FALSE,physiology
W2905588921,6,Birds,FALSE,
W2905588921,7,Diving,FALSE,
W2905588921,8,Head,FALSE,
W2905588921,9,Head,FALSE,physiology
W2905588921,10,"Models, Biological",FALSE,
W2905588921,11,Nonlinear Dynamics,FALSE,
W2905588921,12,Physical Phenomena,FALSE,
W2905588921,13,Swimming,FALSE,
W2905588921,14,Swimming,FALSE,physiology
W2883656440,1,Catheterization,TRUE,veterinary
W2883656440,2,Cattle,TRUE,
W2883656440,3,Rumen,TRUE,surgery
W2883656440,4,Vacuum,TRUE,
W2883656440,5,Animal Feed,FALSE,
W2883656440,6,Animals,FALSE,
W2883656440,7,Catheterization,FALSE,methods
W2883656440,8,Catheterization,FALSE,instrumentation
W2883656440,9,Catheterization,FALSE,
W2883656440,10,Diet,FALSE,
W2883656440,11,"Fatty Acids, Volatile",FALSE,
W2883656440,12,Fermentation,FALSE,
W2883656440,13,Hydrogen-Ion Concentration,FALSE,
W2883656440,14,Rumen,FALSE,
W2892496421,1,Isotopes,TRUE,analysis
W2892496421,2,Mass Spectrometry,TRUE,methods
W2892496421,3,Oxygen Isotopes,TRUE,analysis
W2892496421,4,Silicates,TRUE,chemistry
W2892496421,5,Silicates,TRUE,analysis
W2892496421,6,Silicon,TRUE,analysis
W2892496421,7,Zirconium,TRUE,analysis
W2892496421,8,Zirconium,TRUE,chemistry
W2892496421,9,Australia,FALSE,
W2892496421,10,Geologic Sediments,FALSE,chemistry
W2892496421,11,Geologic Sediments,FALSE,
W2892496421,12,Isotopes,FALSE,
W2892496421,13,Mass Spectrometry,FALSE,
W2892496421,14,Oxygen Isotopes,FALSE,
W2892496421,15,Silicates,FALSE,
W2892496421,16,Silicon,FALSE,
W2892496421,17,South Africa,FALSE,
W2892496421,18,Zirconium,FALSE,
W2795617574,1,Calorimetry,TRUE,methods
W2795617574,2,Bayes Theorem,FALSE,
W2795617574,3,Monte Carlo Method,FALSE,
W2795617574,4,Software,FALSE,
W2795617574,5,Thermodynamics,FALSE,
W2795617574,6,User-Computer Interface,FALSE,
W2798249762,1,Heart Valve Prosthesis,TRUE,
W2798249762,2,"Models, Theoretical",TRUE,
W2798249762,3,Animals,FALSE,
W2798249762,4,Anisotropy,FALSE,
W2798249762,5,Cattle,FALSE,
W2798249762,6,Elasticity,FALSE,
W2798249762,7,Hemodynamics,FALSE,
W2901263830,1,"Flight, Animal",TRUE,physiology
W2901263830,2,Strigiformes,TRUE,physiology
W2901263830,3,Animals,FALSE,
W2901263830,4,Computer Simulation,FALSE,
W2901263830,5,"Flight, Animal",FALSE,
W2901263830,6,"Models, Biological",FALSE,
W2901263830,7,Noise,FALSE,
W2901263830,8,Pressure,FALSE,
W2901263830,9,Rotation,FALSE,
W2901263830,10,Strigiformes,FALSE,
W2901263830,11,"Wings, Animal",FALSE,
W2901263830,12,"Wings, Animal",FALSE,physiology
W2896642579,1,Metal Nanoparticles,TRUE,chemistry
W2896642579,2,Nanotechnology,TRUE,methods
W2896642579,3,"Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization",TRUE,methods
W2896642579,4,Zea mays,TRUE,metabolism
W2896642579,5,"Image Processing, Computer-Assisted",FALSE,
W2896642579,6,Metal Nanoparticles,FALSE,
W2896642579,7,Metals,FALSE,chemistry
W2896642579,8,Metals,FALSE,
W2896642579,9,Nanotechnology,FALSE,
W2896642579,10,Plant Roots,FALSE,chemistry
W2896642579,11,Plant Roots,FALSE,metabolism
W2896642579,12,Plant Roots,FALSE,
W2896642579,13,Seeds,FALSE,chemistry
W2896642579,14,Seeds,FALSE,
W2896642579,15,Solubility,FALSE,
W2896642579,16,"Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization",FALSE,
W2896642579,17,Zea mays,FALSE,chemistry
W2896642579,18,Zea mays,FALSE,
W2900624472,1,Atmosphere,TRUE,chemistry
W2900624472,2,Carbon Dioxide,TRUE,
W2900624472,3,Climate,TRUE,
W2900624472,4,Fossils,TRUE,
W2900624472,5,Plant Stomata,TRUE,physiology
W2900624472,6,Atmosphere,FALSE,
W2900624472,7,"Models, Biological",FALSE,
W2900624472,8,Plant Stomata,FALSE,
W2798249762,1,Heart Valve Prosthesis,TRUE,
W2798249762,2,"Models, Theoretical",TRUE,
W2798249762,3,Animals,FALSE,
W2798249762,4,Anisotropy,FALSE,
W2798249762,5,Cattle,FALSE,
W2798249762,6,Elasticity,FALSE,
W2798249762,7,Hemodynamics,FALSE,
W2901263830,1,"Flight, Animal",TRUE,physiology
W2901263830,2,Strigiformes,TRUE,physiology
W2901263830,3,Animals,FALSE,
W2901263830,4,Computer Simulation,FALSE,
W2901263830,5,"Flight, Animal",FALSE,
W2901263830,6,"Models, Biological",FALSE,
W2901263830,7,Noise,FALSE,
W2901263830,8,Pressure,FALSE,
W2901263830,9,Rotation,FALSE,
W2901263830,10,Strigiformes,FALSE,
W2901263830,11,"Wings, Animal",FALSE,
W2901263830,12,"Wings, Animal",FALSE,physiology
W2896642579,1,Metal Nanoparticles,TRUE,chemistry
W2896642579,2,Nanotechnology,TRUE,methods
W2896642579,3,"Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization",TRUE,methods
W2896642579,4,Zea mays,TRUE,metabolism
W2896642579,5,"Image Processing, Computer-Assisted",FALSE,
W2896642579,6,Metal Nanoparticles,FALSE,
W2896642579,7,Metals,FALSE,chemistry
W2896642579,8,Metals,FALSE,
W2896642579,9,Nanotechnology,FALSE,
W2896642579,10,Plant Roots,FALSE,chemistry
W2896642579,11,Plant Roots,FALSE,metabolism
W2896642579,12,Plant Roots,FALSE,
W2896642579,13,Seeds,FALSE,chemistry
W2896642579,14,Seeds,FALSE,
W2896642579,15,Solubility,FALSE,
W2896642579,16,"Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization",FALSE,
W2896642579,17,Zea mays,FALSE,chemistry
W2896642579,18,Zea mays,FALSE,
W2900624472,1,Atmosphere,TRUE,chemistry
W2900624472,2,Carbon Dioxide,TRUE,
W2900624472,3,Climate,TRUE,
W2900624472,4,Fossils,TRUE,
W2900624472,5,Plant Stomata,TRUE,physiology
W2900624472,6,Atmosphere,FALSE,
W2900624472,7,"Models, Biological",FALSE,
W2900624472,8,Plant Stomata,FALSE,
W2883821755,1,Ice Cover,TRUE,chemistry
W2883821755,2,Seawater,TRUE,analysis
W2883821755,3,Seawater,TRUE,chemistry
W2883821755,4,Animals,FALSE,
W2883821755,5,Anthozoa,FALSE,
W2883821755,6,Coral Reefs,FALSE,
W2883821755,7,Foraminifera,FALSE,
W2883821755,8,"History, Ancient",FALSE,
W2883821755,9,Ice Cover,FALSE,
W2883821755,10,Rhodophyta,FALSE,
W2883821755,11,Seawater,FALSE,
W3121843970,1,Biological Evolution,TRUE,
W3121843970,2,Exobiology,TRUE,methods
W3121843970,3,Extraterrestrial Environment,TRUE,
W3121843970,4,"Models, Biological",TRUE,
W3121843970,5,Planets,TRUE,
W3121843970,6,Atmosphere,FALSE,chemistry
W3121843970,7,Atmosphere,FALSE,
W3121843970,8,Carbon Dioxide,FALSE,chemistry
W3121843970,9,Carbon Dioxide,FALSE,
W3121843970,10,Carbon Monoxide,FALSE,chemistry
W3121843970,11,Carbon Monoxide,FALSE,
W3121843970,12,Climate,FALSE,
W3121843970,13,"Evolution, Planetary",FALSE,
W3121843970,14,Exobiology,FALSE,
W3121843970,15,Exobiology,FALSE,instrumentation
W3121843970,16,Hot Temperature,FALSE,
W3121843970,17,Oceans and Seas,FALSE,
W3121843970,18,Radiation Effects,FALSE,
W3121843970,19,Telescopes,FALSE,
W3121843970,20,Water,FALSE,chemistry
W3121843970,21,Water,FALSE,
W2890828912,1,Polymers,TRUE,chemical synthesis
W2890828912,2,Polymers,TRUE,chemistry
W2890828912,3,Dehydration,FALSE,
W2890828912,4,Fluid Therapy,FALSE,
W2890828912,5,Hydrolysis,FALSE,
W2890828912,6,Polymers,FALSE,
W2784551670,1,"Models, Theoretical",TRUE,
W2784551670,2,Soil,TRUE,
W2788848686,1,Exobiology,TRUE,methods
W2788848686,2,Extraterrestrial Environment,TRUE,
W2788848686,3,Planets,TRUE,
W2788848686,4,Space Flight,TRUE,instrumentation
W2788848686,5,Exobiology,FALSE,
W2788848686,6,Exobiology,FALSE,economics
W2788848686,7,Space Flight,FALSE,
W2788848686,8,Space Flight,FALSE,methods
W2788848686,9,United States,FALSE,
W2886140484,1,Exobiology,TRUE,
W2886140484,2,Extraterrestrial Environment,TRUE,
W2886140484,3,Geologic Sediments,TRUE,chemistry
W2886140484,4,Mars,TRUE,
W2886140484,5,Chlorides,FALSE,
W2886140484,6,Chlorides,FALSE,analysis
W2886140484,7,Geologic Sediments,FALSE,
W2886140484,8,Infrared Rays,FALSE,
W2792594403,1,Biodiversity,TRUE,
W2792594403,2,Climate Change,TRUE,
W2792594403,3,Engineering,TRUE,
W2792594403,4,Solar Energy,TRUE,
W2792594403,5,"Extinction, Biological",FALSE,
W2792594403,6,"Models, Theoretical",FALSE,
W2897663224,1,Fossils,TRUE,
W2897663224,2,Geologic Sediments,TRUE,chemistry
W2897663224,3,Life,TRUE,
W2897663224,4,Uncertainty,TRUE,
W2897663224,5,Geologic Sediments,FALSE,
W2897663224,6,Greenland,FALSE,
W2897663224,7,Sample Size,FALSE,
W2897663224,8,Time Factors,FALSE,
W2803303183,1,Synchrotrons,TRUE,statistics & numerical data
W2803303183,2,X-Ray Diffraction,TRUE,methods
W2803303183,3,Cold Temperature,FALSE,
W2803303183,4,Minerals,FALSE,
W2803303183,5,Synchrotrons,FALSE,
W2803303183,6,X-Ray Diffraction,FALSE,
W2897449364,1,Exobiology,TRUE,
W2897449364,2,Oceans and Seas,TRUE,
W2897449364,3,Planets,TRUE,
W2897449364,4,United States,FALSE,
W2897449364,5,United States National Aeronautics and Space Administration,FALSE,
W2783148019,1,Extraterrestrial Environment,TRUE,
W2783148019,2,Ice Cover,TRUE,
W2783148019,3,Mars,TRUE,
W2917679131,1,Extraterrestrial Environment,TRUE,
W2917679131,2,Mars,TRUE,
W2917679131,3,Space Flight,TRUE,
W2917679131,4,Costs and Cost Analysis,FALSE,
W2917679131,5,United States,FALSE,
W2917679131,6,United States National Aeronautics and Space Administration,FALSE,
W2892369315,1,Geology,TRUE,
W2892369315,2,Groundwater,TRUE,
W2892369315,3,Geological Phenomena,FALSE,
W2892369315,4,Surveys and Questionnaires,FALSE,
W2892369315,5,Water Movements,FALSE,
W2901328004,1,Bayes Theorem,TRUE,
W2901328004,2,"Image Processing, Computer-Assisted",TRUE,methods
W2901328004,3,Algorithms,FALSE,
W2901328004,4,Brain,FALSE,diagnostic imaging
W2901328004,5,Brain,FALSE,
W2901328004,6,Humans,FALSE,
W2901328004,7,"Image Processing, Computer-Assisted",FALSE,
W2901328004,8,Magnetic Resonance Imaging,FALSE,methods
W2901328004,9,Magnetic Resonance Imaging,FALSE,
W2901328004,10,"Phantoms, Imaging",FALSE,
W2785855822,1,Biomimetic Materials,TRUE,
W2785855822,2,Computer Simulation,TRUE,
W2785855822,3,Friction,TRUE,
W2785855822,4,Sharks,TRUE,anatomy & histology
W2785855822,5,Skin,TRUE,anatomy & histology
W2785855822,6,Animals,FALSE,
W2785855822,7,Sharks,FALSE,
W2785855822,8,Skin,FALSE,
W2785855822,9,Surface Properties,FALSE,
W2885577694,1,Amino Acids,TRUE,analysis
W2885577694,2,Cations,TRUE,analysis
W2885577694,3,"Electrophoresis, Capillary",TRUE,methods
W2885577694,4,Extraterrestrial Environment,TRUE,
W2885577694,5,Oceans and Seas,TRUE,
W2885577694,6,Amino Acids,FALSE,
W2885577694,7,Cations,FALSE,
W2885577694,8,Electric Conductivity,FALSE,
W2885577694,9,"Electrophoresis, Capillary",FALSE,
W2885577694,10,Exobiology,FALSE,
W2885577694,11,Inorganic Chemicals,FALSE,analysis
W2885577694,12,Inorganic Chemicals,FALSE,
W2885577694,13,Salinity,FALSE,
W2885577694,14,Seawater,FALSE,
W2885577694,15,Seawater,FALSE,chemistry
W2885577694,16,Sodium Chloride,FALSE,
W2885577694,17,Space Flight,FALSE,methods
W2885577694,18,Space Flight,FALSE,
