id,which_mesh,term,is_major_topic,qualifier_name
W2398100271,1,"Waste Disposal, Fluid",TRUE,methods
W2398100271,2,"Waste Disposal, Fluid",TRUE,instrumentation
W2398100271,3,Aerobiosis,FALSE,
W2398100271,4,Bioreactors,FALSE,
W2398100271,5,Durapatite,FALSE,
W2398100271,6,Durapatite,FALSE,chemistry
W2398100271,7,Nitrogen,FALSE,metabolism
W2398100271,8,Nitrogen,FALSE,isolation & purification
W2398100271,9,Nitrogen,FALSE,
W2398100271,10,Particle Size,FALSE,
W2398100271,11,Pressure,FALSE,
W2398100271,12,Sewage,FALSE,
W2398100271,13,Sewage,FALSE,chemistry
W2398100271,14,"Stress, Mechanical",FALSE,
W2398100271,15,"Waste Disposal, Fluid",FALSE,
W2398100271,16,"Water Pollutants, Chemical",FALSE,
W2398100271,17,"Water Pollutants, Chemical",FALSE,isolation & purification
W2528440140,1,Astronomical Phenomena,TRUE,
W2528440140,2,Magnetic Fields,TRUE,
W2528440140,3,"Models, Theoretical",TRUE,
W2528440140,4,Plasma Gases,TRUE,
W2528440140,5,Computer Simulation,FALSE,
W2528440140,6,Lasers,FALSE,
W2468612419,1,"Evolution, Planetary",TRUE,
W2468612419,2,Planets,TRUE,
W2468612419,3,Life,FALSE,
W2468612419,4,"Models, Theoretical",FALSE,
W2294346948,1,"Animals, Newborn",TRUE,immunology
W2294346948,2,Horse Diseases,TRUE,prevention & control
W2294346948,3,Plasma,TRUE,immunology
W2294346948,4,"Pneumonia, Bacterial",TRUE,veterinary
W2294346948,5,Rhodococcus equi,TRUE,immunology
W2294346948,6,Animals,FALSE,
W2294346948,7,"Animals, Newborn",FALSE,
W2294346948,8,"Animals, Newborn",FALSE,blood
W2294346948,9,"Antibodies, Bacterial",FALSE,
W2294346948,10,"Antibodies, Bacterial",FALSE,blood
W2294346948,11,Enzyme-Linked Immunosorbent Assay,FALSE,
W2294346948,12,Enzyme-Linked Immunosorbent Assay,FALSE,veterinary
W2294346948,13,Horse Diseases,FALSE,
W2294346948,14,Horses,FALSE,
W2294346948,15,Plasma,FALSE,
W2294346948,16,"Pneumonia, Bacterial",FALSE,
W2294346948,17,"Pneumonia, Bacterial",FALSE,prevention & control
W2294346948,18,Rhodococcus equi,FALSE,
W2294346948,19,Severity of Illness Index,FALSE,
W2294346948,20,Treatment Outcome,FALSE,
W2518840207,1,"Fasciitis, Necrotizing",TRUE,drug therapy
W2518840207,2,"Fasciitis, Necrotizing",TRUE,surgery
W2518840207,3,"Mastectomy, Radical",TRUE,
W2518840207,4,"Fasciitis, Necrotizing",FALSE,
W2518840207,5,"Fasciitis, Necrotizing",FALSE,microbiology
W2518840207,6,Female,FALSE,
W2518840207,7,Humans,FALSE,
W2518840207,8,Middle Aged,FALSE,
W2560851353,1,Conservation of Natural Resources,TRUE,
W2560851353,2,Environmental Monitoring,TRUE,methods
W2560851353,3,Groundwater,TRUE,analysis
W2560851353,4,Water Movements,TRUE,
W2560851353,5,Water Resources,TRUE,
W2560851353,6,Carbon Isotopes,FALSE,analysis
W2560851353,7,Carbon Isotopes,FALSE,
W2560851353,8,Environmental Monitoring,FALSE,
W2560851353,9,Groundwater,FALSE,
W2529412941,1,Birds,TRUE,physiology
W2529412941,2,Diving,TRUE,physiology
W2529412941,3,Feeding Behavior,TRUE,physiology
W2529412941,4,"Models, Anatomic",TRUE,
W2529412941,5,Animals,FALSE,
W2529412941,6,Biomechanical Phenomena,FALSE,
W2529412941,7,Birds,FALSE,anatomy & histology
W2529412941,8,Birds,FALSE,
W2529412941,9,Diving,FALSE,
W2529412941,10,Elastic Modulus,FALSE,
W2529412941,11,Feeding Behavior,FALSE,
W2529412941,12,Humans,FALSE,
W2529412941,13,Water,FALSE,
W2964314280,1,Algorithms,TRUE,
W2964314280,2,Breast Neoplasms,TRUE,diagnostic imaging
W2964314280,3,Gene Expression Profiling,TRUE,statistics & numerical data
W2964314280,4,"Image Processing, Computer-Assisted",TRUE,statistics & numerical data
W2964314280,5,Muscle Proteins,TRUE,genetics
W2964314280,6,"Neovascularization, Pathologic",TRUE,diagnostic imaging
W2964314280,7,Animals,FALSE,
W2964314280,8,Breast Neoplasms,FALSE,blood supply
W2964314280,9,Breast Neoplasms,FALSE,genetics
W2964314280,10,Breast Neoplasms,FALSE,pathology
W2964314280,11,Breast Neoplasms,FALSE,
W2964314280,12,Cluster Analysis,FALSE,
W2964314280,13,Computer Simulation,FALSE,
W2964314280,14,Datasets as Topic,FALSE,
W2964314280,15,Female,FALSE,
W2964314280,16,Gene Expression,FALSE,
W2964314280,17,Gene Expression Profiling,FALSE,
W2964314280,18,Humans,FALSE,
W2964314280,19,"Image Processing, Computer-Assisted",FALSE,
W2964314280,20,"Image Processing, Computer-Assisted",FALSE,methods
W2964314280,21,Magnetic Resonance Imaging,FALSE,
W2964314280,22,Mice,FALSE,
W2964314280,23,Muscle Proteins,FALSE,
W2964314280,24,Muscle Proteins,FALSE,metabolism
W2964314280,25,"Muscle, Skeletal",FALSE,
W2964314280,26,"Muscle, Skeletal",FALSE,injuries
W2964314280,27,"Muscle, Skeletal",FALSE,metabolism
W2964314280,28,"Neovascularization, Pathologic",FALSE,pathology
W2964314280,29,"Neovascularization, Pathologic",FALSE,genetics
W2964314280,30,"Neovascularization, Pathologic",FALSE,
W2964314280,31,"RNA, Messenger",FALSE,genetics
W2964314280,32,"RNA, Messenger",FALSE,
W2964314280,33,"RNA, Messenger",FALSE,metabolism
W2964314280,34,Regeneration,FALSE,
W2964314280,35,Regeneration,FALSE,genetics
W2257061815,1,Artificial Intelligence,TRUE,
W2257061815,2,"Models, Statistical",TRUE,
W2257061815,3,"Statistics, Nonparametric",TRUE,
W2257061815,4,Algorithms,FALSE,
W2257061815,5,Biometry,FALSE,methods
W2257061815,6,Biometry,FALSE,
W2257061815,7,Regression Analysis,FALSE,
W2343089612,1,Refuse Disposal,TRUE,methods
W2343089612,2,Anaerobiosis,FALSE,
W2343089612,3,Fractals,FALSE,
W2343089612,4,Kinetics,FALSE,
W2343089612,5,"Models, Theoretical",FALSE,
W2343089612,6,Refuse Disposal,FALSE,statistics & numerical data
W2343089612,7,Refuse Disposal,FALSE,
W2236979148,1,Protons,TRUE,
W2236979148,2,Scintillation Counting,TRUE,instrumentation
W2236979148,3,"Tomography, X-Ray Computed",TRUE,instrumentation
W2236979148,4,Calibration,FALSE,
W2236979148,5,Equipment Design,FALSE,
W2236979148,6,Scintillation Counting,FALSE,
W2236979148,7,"Tomography, X-Ray Computed",FALSE,
W2236979148,8,Uncertainty,FALSE,
W2261920337,1,Environmental Monitoring,TRUE,methods
W2261920337,2,Costa Rica,FALSE,
W2261920337,3,Earthquakes,FALSE,
W2261920337,4,Environment,FALSE,
W2261920337,5,Environmental Monitoring,FALSE,
W2261920337,6,Motion,FALSE,
W2261920337,7,Noise,FALSE,
W2261920337,8,Pressure,FALSE,
W2261920337,9,Volcanic Eruptions,FALSE,
W2507917983,1,Nucleotides,TRUE,chemistry
W2507917983,2,Polymers,TRUE,chemistry
W2507917983,3,Ammonium Chloride,FALSE,
W2507917983,4,Ammonium Chloride,FALSE,chemistry
W2507917983,5,Bentonite,FALSE,
W2507917983,6,Bentonite,FALSE,chemistry
W2507917983,7,Lipids,FALSE,
W2507917983,8,Lipids,FALSE,chemistry
W2507917983,9,Molecular Conformation,FALSE,
W2507917983,10,Nucleotides,FALSE,
W2507917983,11,Polymers,FALSE,
W2507917983,12,X-Ray Diffraction,FALSE,
W2474617582,1,Earthquakes,TRUE,
W2474617582,2,Earthquakes,FALSE,history
W2474617582,3,Geological Phenomena,FALSE,
W2474617582,4,"History, 21st Century",FALSE,
W2474617582,5,Humans,FALSE,
W2474617582,6,"Models, Theoretical",FALSE,
W2474617582,7,Peru,FALSE,
W2346169325,1,Environmental Monitoring,TRUE,
W2346169325,2,Global Warming,TRUE,
W2346169325,3,Ice Cover,TRUE,
W2346169325,4,Algorithms,FALSE,
W2346169325,5,Antarctic Regions,FALSE,
W2346169325,6,Greenland,FALSE,
W2346169325,7,"Models, Theoretical",FALSE,
W2330350481,1,Carbon,TRUE,analysis
W2330350481,2,Geologic Sediments,TRUE,analysis
W2330350481,3,Oxygen,TRUE,analysis
W2330350481,4,Carbon,FALSE,
W2330350481,5,Climate,FALSE,
W2330350481,6,"Extinction, Biological",FALSE,
W2330350481,7,Geologic Sediments,FALSE,
W2330350481,8,Greenhouse Effect,FALSE,
W2330350481,9,Oxygen,FALSE,
W2330350481,10,Temperature,FALSE,
W2512831117,1,Algorithms,TRUE,
W2512831117,2,Fourier Analysis,TRUE,
W2512831117,3,Interior Design and Furnishings,TRUE,
W2512831117,4,"Signal Processing, Computer-Assisted",TRUE,
W2512831117,5,Biomedical Technology,FALSE,
W2512831117,6,Computer Simulation,FALSE,
W2512831117,7,Humans,FALSE,
W2512831117,8,Time Factors,FALSE,
W2534048316,1,"Models, Molecular",TRUE,
W2534048316,2,Stereoisomerism,TRUE,
W2534048316,3,Crystallization,FALSE,
W2534048316,4,Kinetics,FALSE,
W2534048316,5,Thermodynamics,FALSE,
W2398703109,1,Exobiology,TRUE,
W2398703109,2,Extraterrestrial Environment,TRUE,
W2398703109,3,Galaxies,TRUE,
W2398703109,4,"Models, Theoretical",TRUE,
W2398703109,5,Space Flight,TRUE,
W2398703109,6,"Stars, Celestial",TRUE,
W2407629062,1,"Image Processing, Computer-Assisted",TRUE,methods
W2407629062,2,"Imaging, Three-Dimensional",TRUE,methods
W2407629062,3,Magnetic Resonance Imaging,TRUE,methods
W2407629062,4,Adolescent,FALSE,
