id,which_grant,funder_id,funder_name,award_id
W2104442192,1,F4320306076,National Science Foundation,NA
W2104442192,2,F4320338294,Air Force Research Laboratory,NA
W1965419910,1,F4320306076,National Science Foundation,NA
W1965419910,2,F4320310133,Rice University,NA
W1968647244,1,F4320308269,Alexander von Humboldt-Stiftung,NA
W1968647244,2,F4320309955,"Departamento Administrativo de Ciencia, Tecnología e Innovación (COLCIENCIAS)",NA
W1968647244,3,F4320320997,Fundação de Amparo à Pesquisa do Estado de São Paulo,NA
W1968647244,4,F4320321006,Grantová Agentura České Republiky,NA
W1968647244,5,F4320321033,Svenska Forskningsrådet Formas,NA
W1968647244,6,F4320321079,Russian Foundation for Basic Research,NA
W1968647244,7,F4320321594,Consejo Nacional de Investigaciones Científicas y Técnicas,NA
W1968647244,8,F4320322025,Conselho Nacional de Desenvolvimento Científico e Tecnológico,NA
W1968647244,9,F4320322348,Korea Science and Engineering Foundation,NA
W1968647244,10,F4320322749,Fundação Carlos Chagas Filho de Amparo à Pesquisa do Estado do Rio de Janeiro,NA
W1968647244,11,F4320324194,Federal Agency for Science and Innovation,NA
W1968647244,12,F4320325306,State Atomic Energy Corporation ROSATOM,NA
W1968647244,13,F4320325840,Fundação para o Desenvolvimento da UNESP,NA
W1968647244,14,F4320334593,Natural Sciences and Engineering Research Council of Canada,NA
W1968647244,15,F4320334632,Science and Technology Facilities Council,NA
W1968647244,16,F4320335478,"Secretaría de Ciencia y Técnica, Universidad de Buenos Aires",NA
W2103890086,1,F4320306076,National Science Foundation,EAR0309320
W2103890086,2,F4320306076,National Science Foundation,EAR 0309832
W2103890086,3,F4320306076,National Science Foundation,EAR0309116
W3101372596,1,F4320337404,Division of Astronomical Sciences,1 AST-0504677
W2003407815,1,F4320306101,National Aeronautics and Space Administration,NAG-1-1084
W2092825124,1,F4320306076,National Science Foundation,519959
W2090776051,1,F4320306076,National Science Foundation,EAR206201
W2090776051,2,F4320306084,U.S. Department of Energy,NA
W2090776051,3,F4320337480,Basic Energy Sciences,NA
W2090776051,4,F4320338286,Lawrence Livermore National Laboratory,DE-AC52-07NA27344
W2068100876,1,F4320306076,National Science Foundation,EAR-0745899
W2068100876,2,F4320306076,National Science Foundation,EAR-0509965
W2022164956,1,F4320306076,National Science Foundation,EAR-0738298
W2022164956,2,F4320323670,"Department of Science and Technology, Government of Kerala",NA
W2123680842,1,F4320306076,National Science Foundation,OCE-0732751
W2123680842,2,F4320306076,National Science Foundation,OCE-9633264
W2123680842,3,F4320306076,National Science Foundation,EAR-0651123
W2123680842,4,F4320306076,National Science Foundation,OCE-0118597
W2049311016,1,F4320307899,ConocoPhillips,NA
W2049311016,2,F4320311090,Iowa State University,NA
W1998207295,1,F4320338294,Air Force Research Laboratory,FA8650-04-M-2442
W2034862635,1,F4320338279,Air Force Office of Scientific Research,FA9550-07-1-0183
W2049311016,1,F4320307899,ConocoPhillips,NA
W2049311016,2,F4320311090,Iowa State University,NA
W1998207295,1,F4320338294,Air Force Research Laboratory,FA8650-04-M-2442
W2034862635,1,F4320338279,Air Force Office of Scientific Research,FA9550-07-1-0183
W2038705638,1,F4320306076,National Science Foundation,NA
W2050204708,1,F4320306076,National Science Foundation,CNFS-0406415IIS-0612231CCF-0702672
W2050204708,2,F4320337387,Division of Computing and Communication Foundations,CNFS-0406415IIS-0612231CCF-0702672
W2050204708,3,F4320337389,Division of Information and Intelligent Systems,CNFS-0406415IIS-0612231CCF-0702672
W2105106232,1,F4320306076,National Science Foundation,CNFS-0406415IIS-0612231CCF-0702672
W2105106232,2,F4320337387,Division of Computing and Communication Foundations,CNFS-0406415IIS-0612231CCF-0702672
W2105106232,3,F4320337389,Division of Information and Intelligent Systems,CNFS-0406415IIS-0612231CCF-0702672
