id,which_mesh,term,is_major_topic,qualifier_name
W4210450430,6,Polycyclic Aromatic Hydrocarbons,FALSE,chemistry
W4210450430,7,Quinones,FALSE,chemistry
W4281290314,1,Earthquakes,TRUE,
W4281290314,2,Algorithms,FALSE,
W4281290314,3,Bayes Theorem,FALSE,
W4281290314,4,Time,FALSE,
W3201861213,1,"Fractures, Bone",FALSE,
W3201861213,2,Humans,FALSE,
W3201861213,3,"Imaging, Three-Dimensional",FALSE,
W3201861213,4,Metals,FALSE,
W3201861213,5,Microscopy,FALSE,
W3201861213,6,Silicones,FALSE,
W4300860955,1,Desiccation,TRUE,
W4300860955,2,Hot Temperature,TRUE,
W4300860955,3,Freeze Drying,FALSE,methods
W4300860955,4,Freeze Drying,FALSE,
W4300860955,5,Pharmaceutical Preparations,FALSE,
W4300860955,6,Solvents,FALSE,
W4300860955,7,"Technology, Pharmaceutical",FALSE,methods
W4300860955,8,"Technology, Pharmaceutical",FALSE,
W4300860955,9,Temperature,FALSE,
W4207020746,1,Erythrocyte Deformability,TRUE,
W4207020746,2,"Models, Cardiovascular",TRUE,
W4207020746,3,Erythrocyte Deformability,FALSE,physiology
W4207020746,4,Erythrocytes,FALSE,
W4207020746,5,Erythrocytes,FALSE,physiology
W4207020746,6,Hemorheology,FALSE,
W4207020746,7,Hemorheology,FALSE,physiology
W4207020746,8,Magnetic Fields,FALSE,
W4207020746,9,Rheology,FALSE,
W4311103795,1,Acoustics,TRUE,
W4311103795,2,"Earth, Planet",TRUE,
W4311103795,3,Elastic Modulus,FALSE,
W4311103795,4,Elasticity,FALSE,
W4292117469,1,Mars,TRUE,
W4292117469,2,Soil,TRUE,
W4292117469,3,Agriculture,FALSE,
W4292117469,4,"Crops, Agricultural",FALSE,
W4292117469,5,Extraterrestrial Environment,FALSE,
W4292117469,6,Humans,FALSE,
W4292117469,7,Silicates,FALSE,
W4292117469,8,Water,FALSE,
W4229014808,1,Biosensing Techniques,TRUE,
W4229014808,2,Nanostructures,TRUE,
W4229014808,3,Pesticides,TRUE,
W4229014808,4,Zinc Oxide,TRUE,
W4229014808,5,Acetylcholinesterase,FALSE,
W4229014808,6,Acetylcholinesterase,FALSE,chemistry
W4229014808,7,Carbon,FALSE,
W4229014808,8,"Enzymes, Immobilized",FALSE,
W4229014808,9,"Enzymes, Immobilized",FALSE,chemistry
W4229014808,10,Paraoxon,FALSE,
W4229014808,11,Pesticides,FALSE,analysis
W4229014808,12,Porosity,FALSE,
W4229014808,13,Zinc Oxide,FALSE,chemistry
W4210450430,1,Polycyclic Aromatic Hydrocarbons,TRUE,
W4210450430,2,Quinones,TRUE,
W4210450430,3,Bentonite,FALSE,
W4210450430,4,Minerals,FALSE,
W4210450430,5,Minerals,FALSE,chemistry
W4210450430,6,Polycyclic Aromatic Hydrocarbons,FALSE,chemistry
W4210450430,7,Quinones,FALSE,chemistry
W4281290314,1,Earthquakes,TRUE,
W4281290314,2,Algorithms,FALSE,
W4281290314,3,Bayes Theorem,FALSE,
W4281290314,4,Time,FALSE,
W3201861213,1,"Fractures, Bone",FALSE,
W3201861213,2,Humans,FALSE,
W3201861213,3,"Imaging, Three-Dimensional",FALSE,
W3201861213,4,Metals,FALSE,
W3201861213,5,Microscopy,FALSE,
W3201861213,6,Silicones,FALSE,
W4300860955,1,Desiccation,TRUE,
W4300860955,2,Hot Temperature,TRUE,
W4300860955,3,Freeze Drying,FALSE,methods
W4300860955,4,Freeze Drying,FALSE,
W4300860955,5,Pharmaceutical Preparations,FALSE,
W4300860955,6,Solvents,FALSE,
W4300860955,7,"Technology, Pharmaceutical",FALSE,methods
W4300860955,8,"Technology, Pharmaceutical",FALSE,
W4300860955,9,Temperature,FALSE,
W4207020746,1,Erythrocyte Deformability,TRUE,
W4207020746,2,"Models, Cardiovascular",TRUE,
W4207020746,3,Erythrocyte Deformability,FALSE,physiology
W4207020746,4,Erythrocytes,FALSE,
W4207020746,5,Erythrocytes,FALSE,physiology
W4207020746,6,Hemorheology,FALSE,
W4207020746,7,Hemorheology,FALSE,physiology
W4207020746,8,Magnetic Fields,FALSE,
W4207020746,9,Rheology,FALSE,
W4311103795,1,Acoustics,TRUE,
W4311103795,2,"Earth, Planet",TRUE,
W4311103795,3,Elastic Modulus,FALSE,
W4311103795,4,Elasticity,FALSE,
W4221081435,1,Atmosphere,FALSE,
W4221081435,2,"Earth, Planet",FALSE,
W4221081435,3,Exobiology,FALSE,methods
W4221081435,4,Extraterrestrial Environment,FALSE,
W4221081435,5,Methane,FALSE,
W4221081435,6,Planets,FALSE,
W4283320319,1,Catalysis,FALSE,
W4283320319,2,Polymerization,FALSE,
W4283320319,3,Polymers,FALSE,chemistry
W4283320319,4,RNA,FALSE,chemistry
W4283320319,5,"RNA, Catalytic",FALSE,
W4311303592,1,Earthquakes,TRUE,
W4311303592,2,Chile,FALSE,
W4311303592,3,Colombia,FALSE,
W4311303592,4,Ecuador,FALSE,
W4311303592,5,Peru,FALSE,
W4282915451,1,Extraterrestrial Environment,TRUE,
W4282915451,2,Planets,TRUE,
W4282915451,3,"Evolution, Planetary",FALSE,
W4282915451,4,Exobiology,FALSE,
W4282915451,5,Origin of Life,FALSE,
W4282915451,6,Solar System,FALSE,
W4282915451,7,Water,FALSE,
W4213308776,1,RNA,TRUE,
W4213308776,2,RNA,FALSE,chemistry
W4213308776,3,Stereoisomerism,FALSE,
W4294051991,1,Electric Power Supplies,TRUE,
W4294051991,2,Electrolytes,TRUE,
W4294051991,3,Electrolytes,FALSE,chemistry
W4294051991,4,Microscopy,FALSE,
W4294051991,5,"Tomography, X-Ray Computed",FALSE,
W4294051991,6,X-Ray Diffraction,FALSE,
W4295308633,1,"Extinction, Biological",TRUE,
W4295308633,2,Silicates,TRUE,
W4295308633,3,Volcanic Eruptions,TRUE,
W4283739544,1,Groundwater,TRUE,
W4283739544,2,Microbiota,TRUE,
W4283739544,3,"Earth, Planet",FALSE,
W4283739544,4,Geology,FALSE,
W4283739544,5,Noble Gases,FALSE,
W4281874080,1,Bayes Theorem,FALSE,
W4281874080,2,Extraterrestrial Environment,FALSE,
W4281874080,3,Mars,FALSE,
W4281874080,4,Safety,FALSE,
W4281874080,5,Space Flight,FALSE,
W4281874080,6,Space Research,FALSE,
W3199937720,1,Artificial Cells,TRUE,
W3199937720,2,Chromosomes,FALSE,
W3199937720,3,Genome,FALSE,
W3199937720,4,Mathematical Concepts,FALSE,
W3199937720,5,"Models, Biological",FALSE,
W4229366487,1,Hydrodynamics,TRUE,
W4229366487,2,Mathematics,FALSE,
W4214518138,1,Exobiology,TRUE,
W4214518138,2,Mars,TRUE,
W4214518138,3,"Earth, Planet",FALSE,
W4214518138,4,Extraterrestrial Environment,FALSE,
W4289916853,1,Molecular Dynamics Simulation,TRUE,
W4289916853,2,Kinetics,FALSE,
W4289916853,3,Phase Transition,FALSE,
W4289916853,4,Stereoisomerism,FALSE,
W4289916853,5,Thermodynamics,FALSE,
W4301395772,1,"Models, Theoretical",TRUE,
W4301395772,2,Sound,TRUE,
W4301395772,3,Acoustics,FALSE,
W4301395772,4,Equipment Design,FALSE,
W4301395772,5,Reproduction,FALSE,
W4294233922,1,"Earth, Planet",TRUE,
W4294233922,2,Technology,TRUE,
W4281747917,1,Algorithms,TRUE,
W4281747917,2,Cluster Analysis,FALSE,
W4313314750,1,Disasters,TRUE,
W4313314750,2,Earthquakes,TRUE,
W4313314750,3,Causality,FALSE,
W4313314750,4,Geological Phenomena,FALSE,
W4313314750,5,Satellite Imagery,FALSE,
W4312220131,1,Extraterrestrial Environment,FALSE,
W4312220131,2,Geology,FALSE,
W4312220131,3,Mars,FALSE,
W4224235298,1,Bentonite,TRUE,
W4224235298,2,Carbon Dioxide,TRUE,
W4224235298,3,Fresh Water,FALSE,
W4224235298,4,Minerals,FALSE,
W4224235298,5,Minerals,FALSE,chemistry
W4224235298,6,RNA,FALSE,
W4224235298,7,Ribonucleotides,FALSE,
W4224235298,8,Salts,FALSE,
W4224235298,9,Silicon Dioxide,FALSE,
W4224235298,10,Water,FALSE,
W4224235298,11,Water,FALSE,chemistry
W4289537195,1,Algorithms,TRUE,
W4289537195,2,Computer Graphics,TRUE,
W4289537195,3,Feedback,FALSE,
W4289537195,4,Humans,FALSE,
W4289537195,5,Radiologists,FALSE,
W4289537195,6,"Tomography, X-Ray Computed",FALSE,
W4311582376,1,Dwarfism,TRUE,
W4311582376,2,Osteochondrodysplasias,TRUE,
W4311582376,3,"Stars, Celestial",TRUE,
W4311582376,4,Astronomy,FALSE,
W4311582376,5,Gravitation,FALSE,
W4311582376,6,Humans,FALSE,
W4221072391,1,Protons,TRUE,
W4221072391,2,Solar Activity,TRUE,
W4221072391,3,"Earth, Planet",FALSE,
W4221072391,4,Germany,FALSE,
W4221072391,5,Trees,FALSE,
W4220819978,1,Exobiology,FALSE,
W4220819978,2,Extraterrestrial Environment,FALSE,chemistry
W4220819978,3,Ice,FALSE,
W4220819978,4,Planets,FALSE,
W4220819978,5,Saturn,FALSE,
W4281996504,1,Catalysis,FALSE,
W4281996504,2,Lasers,FALSE,
W4281996504,3,Light,FALSE,
W4281996504,4,Nanostructures,FALSE,chemistry
W4281996504,5,Optics and Photonics,FALSE,
W4280558066,1,Needles,TRUE,
W4280558066,2,"Spectrometry, Mass, Electrospray Ionization",TRUE,
W4280558066,3,Proteins,FALSE,analysis
W4280558066,4,Proteins,FALSE,
W4280558066,5,"Spectrometry, Mass, Electrospray Ionization",FALSE,methods
W4212927899,1,Groundwater,TRUE,
W4212927899,2,Tomography,FALSE,
W4212927899,3,"Tomography, X-Ray Computed",FALSE,
W4212927899,4,Water Wells,FALSE,
W4205289689,1,Software,TRUE,
W4205289689,2,Computer Simulation,FALSE,
W4289594495,1,Mars,TRUE,
W4289594495,2,Microbiota,TRUE,
W4289594495,3,Iceland,FALSE,
W4289594495,4,Temperature,FALSE,
W4289594495,5,Water,FALSE,
W4282974065,1,Rain,TRUE,
W4282974065,2,Wind,TRUE,
W4282974065,3,Caves,FALSE,
W4282974065,4,Oxygen Isotopes,FALSE,
W4282974065,5,Seasons,FALSE,
W4283766944,1,Equipment Design,TRUE,
W4310706130,1,Mars,TRUE,
W4310706130,2,Extraterrestrial Environment,FALSE,
W4310706130,3,Floods,FALSE,
W4310706130,4,Physical Phenomena,FALSE,
W4310706130,5,Spacecraft,FALSE,
W4296669647,1,Cyanides,TRUE,
W4296669647,2,Nitriles,TRUE,
W4296669647,3,Catalysis,FALSE,
W4296669647,4,Nitriles,FALSE,chemistry
W4296669647,5,Silicon Dioxide,FALSE,
W4296631937,1,"Imaging, Three-Dimensional",TRUE,
W4296631937,2,Photogrammetry,TRUE,
W4296631937,3,Computer-Aided Design,FALSE,
W4296631937,4,Dental Impression Technique,FALSE,
W4296631937,5,Reproducibility of Results,FALSE,
W4296631937,6,Software,FALSE,
W4221044148,1,Meteoroids,TRUE,
W4221044148,2,Microbiota,TRUE,
W4221044148,3,"Earth, Planet",FALSE,
W4221044148,4,Humans,FALSE,
W4221044148,5,Organic Chemicals,FALSE,
W4221044148,6,Sulfur,FALSE,
W4306638497,1,Blast Injuries,TRUE,
W4306638497,2,Brain Injuries,TRUE,
W4306638497,3,Animals,FALSE,
W4306638497,4,"Disease Models, Animal",FALSE,
W4306638497,5,Explosions,FALSE,
W4306638497,6,Helium,FALSE,
W4306638497,7,Humans,FALSE,
W4306638497,8,Mice,FALSE,
W3209652141,1,Metabolic Networks and Pathways,TRUE,
W3209652141,2,"Models, Biological",TRUE,
W3209652141,3,Kinetics,FALSE,
W3209652141,4,Mathematical Concepts,FALSE,
W4311019322,1,Electricity,TRUE,
W4311019322,2,"Models, Theoretical",TRUE,
W4311019322,3,Electrophoresis,FALSE,
W4311019322,4,Electrophoresis,FALSE,methods
W4311019322,5,Particle Size,FALSE,
W4311019322,6,Polystyrenes,FALSE,
W4210950847,1,Biosensing Techniques,TRUE,
W4210950847,2,Antigen-Antibody Reactions,FALSE,
W4210950847,3,Biosensing Techniques,FALSE,methods
W4210950847,4,Microfluidics,FALSE,
W4210950847,5,Oligonucleotide Array Sequence Analysis,FALSE,
W4210950847,6,Oligonucleotide Array Sequence Analysis,FALSE,methods
W4210950847,7,Surface Plasmon Resonance,FALSE,
W4210950847,8,Surface Plasmon Resonance,FALSE,methods
W4291991839,1,Vibration,TRUE,
W4291991839,2,Water,TRUE,
W4291991839,3,Water,FALSE,chemistry
W3211148689,1,Alloys,TRUE,
W3211148689,2,Molecular Dynamics Simulation,TRUE,
W3211148689,3,Kinetics,FALSE,
W3211148689,4,Monte Carlo Method,FALSE,
W4302362812,1,Motor Vehicles,TRUE,
W4302362812,2,Space Flight,TRUE,
W4302362812,3,Environment,FALSE,
W4302362812,4,Global Warming,FALSE,
W4302362812,5,Humans,FALSE,
W4302362812,6,Morals,FALSE,
W4307539584,1,Cell Culture Techniques,TRUE,
W4307539584,2,Metals,TRUE,
W4307539584,3,Mass Spectrometry,FALSE,methods
W4307539584,4,Mass Spectrometry,FALSE,
W4307539584,5,Metals,FALSE,analysis
W4307539584,6,Spectrum Analysis,FALSE,
