id,which_grant,funder_id,funder_name,award_id
W2098262145,1,F4320306076,National Science Foundation,OCE-1338842
W2098262145,2,F4320320924,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,200021-146268
W2092441504,1,F4320306076,National Science Foundation,OCE-1338842
W2046571347,1,F4320306076,National Science Foundation,EEC-0540832
W2046571347,2,F4320306196,Welch Foundation,C-1509
W2109660022,1,F4320306076,National Science Foundation,NA
W2109660022,2,F4320306084,U.S. Department of Energy,NA
W2109660022,3,F4320320879,Deutsche Forschungsgemeinschaft,NA
W2109660022,4,F4320320946,Weizmann Institute of Science,NA
W2109660022,5,F4320321001,National Natural Science Foundation of China,NA
W2109660022,6,F4320321885,Science and Technology Commission of Shanghai Municipality,NA
W2109660022,7,F4320337197,Nuclear Fuel Cycle and Supply Chain,NA
W1977968055,1,F4320306101,National Aeronautics and Space Administration,NNX13AM51G
W2057187328,1,F4320306076,National Science Foundation,EAR-1119315
W2012528747,1,F4320321001,National Natural Science Foundation of China,91214204
W2012528747,2,F4320321001,National Natural Science Foundation of China,41130315
W2012528747,3,F4320334926,China Geological Survey,12120114054201
W2012528747,4,F4320334926,China Geological Survey,12120114016801
W2029667477,1,F4320306076,National Science Foundation,EAR 1119373
W1997086514,1,F4320306076,National Science Foundation,EAR-1119315
W1997086514,2,F4320308681,Geological Society of America,NA
W2137916344,1,F4320306076,National Science Foundation,EAR-1348072
W2137916344,2,F4320306076,National Science Foundation,CMMI-1015069
W2137916344,3,F4320306076,National Science Foundation,EAR-1250451
W2151693653,1,F4320306079,David and Lucile Packard Foundation,NA
W2151693653,2,F4320306196,Welch Foundation,C-1752
W2151693653,3,F4320338279,Air Force Office of Scientific Research,FA9550-11-1-0070
W2083529724,1,F4320306101,National Aeronautics and Space Administration,NNX11AJ38G
W2083529724,2,F4320306101,National Aeronautics and Space Administration,NNX10AL04G
W2083529724,3,F4320306101,National Aeronautics and Space Administration,NNX10AQ43G
W2142037727,1,F4320306101,National Aeronautics and Space Administration,NNX13AG35G
W2038743620,1,F4320306076,National Science Foundation,EAR-1347085
W2168821076,1,F4320306101,National Aeronautics and Space Administration,NNX10AL04G
W1982984394,1,F4320306076,National Science Foundation,EAR 1347085
W1982984394,2,F4320306101,National Aeronautics and Space Administration,NNX13AM51G
W1852103100,1,F4320306101,National Aeronautics and Space Administration,NNX14AO41G
W2963106000,1,F4320306084,U.S. Department of Energy,DE-AC02-06CH11357
W2963106000,2,F4320338284,Argonne National Laboratory,1F-32301
W2006376697,1,F4320332369,National Nuclear Security Administration,DE- FC52-08NA28615
W2006376697,2,F4320337345,Office of Naval Research,N00014-08-1-0992
W1688431902,1,F4320321001,National Natural Science Foundation of China,41202058
W1688431902,2,F4320321001,National Natural Science Foundation of China,41172081
W2026056328,1,F4320306076,National Science Foundation,NSF-DMS 1318348
W2043846413,1,F4320321001,National Natural Science Foundation of China,90814012
W2043846413,2,F4320321001,National Natural Science Foundation of China,41104038
W2088834317,1,F4320306101,National Aeronautics and Space Administration,NNX11AJ12G
W2083697132,1,F4320306076,National Science Foundation,EAR-0003572
W2083697132,2,F4320306076,National Science Foundation,EAR-0607801
W1975313819,1,F4320306101,National Aeronautics and Space Administration,NAS5-02099
W1975313819,2,F4320306101,National Aeronautics and Space Administration,NNH11AR24I
W2069853359,1,F4320306076,National Science Foundation,EEC-0540832
W2069853359,2,F4320332180,Defense Advanced Research Projects Agency,11-DARPA-1055
W2044582572,1,F4320306076,National Science Foundation,OISE-0968405
W2090781286,1,F4320306076,National Science Foundation,CNS-0821727
W2090781286,2,F4320306084,U.S. Department of Energy,DE-AC02-06CH11357
W2090781286,3,F4320332369,National Nuclear Security Administration,NA
W2090781286,4,F4320337404,Division of Astronomical Sciences,1313129
W2090781286,5,F4320338304,Los Alamos National Laboratory,257712-1
W1948571497,1,F4320306101,National Aeronautics and Space Administration,NNX11AJ38G
W1948571497,2,F4320306101,National Aeronautics and Space Administration,NNX12AD11G
W1948571497,3,F4320306101,National Aeronautics and Space Administration,NNX11AJ12G
W2037145781,1,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",OISE-0968405
W2037145781,2,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",19810012
