id,which_grant,funder_id,funder_name,award_id
W4225673485,1,F4320306076,National Science Foundation,2114024
W4225673485,2,F4320306084,U.S. Department of Energy,DESC0007968
W4225673485,3,F4320306084,U.S. Department of Energy,DESC0019225
W4225673485,4,F4320306084,U.S. Department of Energy,DE-AC02-05CH11231
W4225673485,5,F4320332359,Office of Science,NA
W4225673485,6,F4320337480,Basic Energy Sciences,NA
W4225673485,7,F4320338292,Lawrence Berkeley National Laboratory,NA
W3129768217,1,F4320306076,National Science Foundation,NA
W3129768217,2,F4320337345,Office of Naval Research,NA
W3206015975,1,F4320306076,National Science Foundation,DGE-1650116
W3206015975,2,F4320314817,Heising-Simons Foundation,2019-1490
W3206015975,3,F4320333962,Science Mission Directorate,80NSSC21K0393
W3206015975,4,F4320334678,European Research Council,853022
W4225568629,1,F4320306101,National Aeronautics and Space Administration,NAS5-03127
W4225568629,2,F4320321487,"Canadian Network for Research and Innovation in Machining Technology, Natural Sciences and Engineering Research Council of Canada",RGPIN-2020-06434 - RGPIN-2021-04197
W4225568629,3,F4320321519,Centre National d’Etudes Spatiales,6315
W4308443712,1,F4320306101,National Aeronautics and Space Administration,80NSSC18K0828
W4308443712,2,F4320306196,Welch Foundation,C-2035-20200401
W4220668007,1,F4320306076,National Science Foundation,Cooperative Agreement No. 1852977
W4220668007,2,F4320306101,National Aeronautics and Space Administration,80NSSC19K0241
W4220668007,3,F4320306101,National Aeronautics and Space Administration,80NSSC19K0835
W4220668007,4,F4320306101,National Aeronautics and Space Administration,80NSSC19K0080
W4220668007,5,F4320306101,National Aeronautics and Space Administration,80NSSC20K0601
W4220668007,6,F4320306101,National Aeronautics and Space Administration,80NSSC21K0008
W4220668007,7,F4320306101,National Aeronautics and Space Administration,80NSSC17K0679
W4220668007,8,F4320306101,National Aeronautics and Space Administration,80NSSC17K0013
W4220668007,9,F4320306101,National Aeronautics and Space Administration,80NSSC19K0071
W4220668007,10,F4320306101,National Aeronautics and Space Administration,80NSSC20K0356
W4220673647,1,F4320306076,National Science Foundation,2114024
W4220673647,2,F4320306084,U.S. Department of Energy,DE-AC02-05CH11231
W4220673647,3,F4320306084,U.S. Department of Energy,DESC0019225
W4220673647,4,F4320306101,National Aeronautics and Space Administration,NAS8-03060
W4220673647,5,F4320306101,National Aeronautics and Space Administration,GO0-21013X
W4220673647,6,F4320317220,National Energy Research Scientific Computing Center,NA
W4220673647,7,F4320332359,Office of Science,NA
W4220673647,8,F4320337480,Basic Energy Sciences,NA
W4220673647,9,F4320338292,Lawrence Berkeley National Laboratory,NA
W4220872264,1,F4320306101,National Aeronautics and Space Administration,80NSSC20K0518We
W4310238092,1,F4320323260,Universitetet i Oslo,NA
W4310238092,2,F4320323299,Norges Forskningsråd,223272
W4310238092,3,F4320323299,Norges Forskningsråd,276032
W4211184326,1,F4320308293,U.S. Nuclear Regulatory Commission,NA
W4211184326,2,F4320310133,Rice University,NA
W4211184326,3,F4320318182,Exelon Corporation,NA
W4211184326,4,F4320332276,Advanced Research Projects Agency - Energy,DE-AR0000ABC
W4224920870,1,F4320306084,U.S. Department of Energy,DOE-0000250746
W4285196763,1,F4320334764,Japan Society for the Promotion of Science,16K13779
W4286278421,1,F4320310133,Rice University,NA
W3213855716,1,F4320306084,U.S. Department of Energy,DOE-0000250746
