id,which_grant,funder_id,funder_name,award_id
W1994202267,1,F4320332161,National Institutes of Health,MH055687
W2079452443,1,F4320337387,Division of Computing and Communication Foundations,CCF-0424422
W1977596076,1,F4320338281,Army Research Office,W911NF-06-1-0076
W2035792523,1,F4320306076,National Science Foundation,ECCS-0925637
W2035792523,2,F4320306076,National Science Foundation,ECS-0622253
W2035792523,3,F4320306076,National Science Foundation,CNS-0720842
W2035792523,4,F4320306076,National Science Foundation,FA9550-09-1-0203
W2035792523,5,F4320338279,Air Force Office of Scientific Research,ECCS-0925637
W2035792523,6,F4320338279,Air Force Office of Scientific Research,ECS-0622253
W2035792523,7,F4320338279,Air Force Office of Scientific Research,CNS-0720842
W2035792523,8,F4320338279,Air Force Office of Scientific Research,FA9550-09-1-0203
W2165967937,1,F4320306076,National Science Foundation,9910899
W2041204140,1,F4320321001,National Natural Science Foundation of China,NSF DBI 0321711
W2041204140,2,F4320321001,National Natural Science Foundation of China,NSF IOS 0543441
W2041204140,3,F4320321001,National Natural Science Foundation of China,NIH 5 T32 CA106196-05
W2041204140,4,F4320321001,National Natural Science Foundation of China,NSF DBI 0743804
W2041204140,5,F4320321001,National Natural Science Foundation of China,NSF IOS 0922560
W2041204140,6,F4320321001,National Natural Science Foundation of China,NSF IOS 0606906
W2041204140,7,F4320321001,National Natural Science Foundation of China,NSF IOS 0965380
W2041204140,8,F4320321001,National Natural Science Foundation of China,NSF IOS 0649614
W2041204140,9,F4320321001,National Natural Science Foundation of China,NSF IOS 0701405
W2041204140,10,F4320332161,National Institutes of Health,NSF DBI 0321711
W2041204140,11,F4320332161,National Institutes of Health,NSF IOS 0543441
W2041204140,12,F4320332161,National Institutes of Health,NIH 5 T32 CA106196-05
W2041204140,13,F4320332161,National Institutes of Health,NSF DBI 0743804
W2041204140,14,F4320332161,National Institutes of Health,NSF IOS 0922560
W2041204140,15,F4320332161,National Institutes of Health,NSF IOS 0606906
W2041204140,16,F4320332161,National Institutes of Health,NSF IOS 0965380
W2041204140,17,F4320332161,National Institutes of Health,NSF IOS 0649614
W2041204140,18,F4320332161,National Institutes of Health,NSF IOS 0701405
W2037746004,1,F4320306076,National Science Foundation,0602173
W2100404728,1,F4320332180,Defense Advanced Research Projects Agency,13251W911NF1020064
W2082691438,1,F4320321873,"Ministero dell’Istruzione, dell’Università e della Ricerca",NA
W2082691438,2,F4320322794,Università degli Studi di Genova,NA
W2006435204,1,F4320306076,National Science Foundation,1.04E+48
W2006435204,2,F4320337345,Office of Naval Research,N00014-09-10757
W2006435204,3,F4320338279,Air Force Office of Scientific Research,FA9550-10-1-0073
W2114580749,1,F4320306076,National Science Foundation,IIS‐0917122
W2114580749,2,F4320306076,National Science Foundation,CNS‐0615104
W2114580749,3,F4320332180,Defense Advanced Research Projects Agency,FA8 650–08‐C‐7812
W2114580749,4,F4320332393,Federal Highway Administration,DTFH61–07‐H‐00030
W2114580749,5,F4320337345,Office of Naval Research,N000 14–09–1–0658
W1986211117,1,F4320337387,Division of Computing and Communication Foundations,CCF-0916309IIS-0713142
W1986211117,2,F4320337389,Division of Information and Intelligent Systems,CCF-0916309IIS-0713142
W2014590767,1,F4320337387,Division of Computing and Communication Foundations,CNS-0746888CCF-1018271
W2014590767,2,F4320337388,Division of Computer and Network Systems,CNS-0746888CCF-1018271
W2014590767,3,F4320338279,Air Force Office of Scientific Research,FA9550-08-1-0352
W1973196171,1,F4320306305,Dana Foundation,NA
W1973196171,2,F4320332161,National Institutes of Health,R21-DC009446
W1973196171,3,F4320337346,National Institute of Mental Health,R01MH066228
W2060968913,1,F4320306076,National Science Foundation,DMR-0212302
