id,which_grant,funder_id,funder_name,award_id
W1993257273,1,F4320332161,National Institutes of Health,UL 1 RR025008
W1993257273,2,F4320337361,National Institute of Environmental Health Sciences,ES012458
W1985655487,1,F4320306352,Georgia Cancer Coalition,NA
W1985655487,2,F4320332161,National Institutes of Health,R01‐EB004015
W1985655487,3,F4320332161,National Institutes of Health,R01‐EB002123
W1985655487,4,F4320337363,National Institute of Biomedical Imaging and Bioengineering,NA
W1964491208,1,F4320332161,National Institutes of Health,R01EB006193
W1964491208,2,F4320337363,National Institute of Biomedical Imaging and Bioengineering,NA
W2062467034,1,F4320338279,Air Force Office of Scientific Research,AFOSR/MURIF49620-03-1-0377
W2025561774,1,F4320310160,University of Arizona,NA
W2025561774,2,F4320332161,National Institutes of Health,R01 DC 05216
W2043413206,1,F4320337388,Division of Computer and Network Systems,CNS-0915010CNS-0930919
W2043413206,2,F4320338279,Air Force Office of Scientific Research,FA9550-091-0519
W2152198378,1,F4320337630,Army Research Institute for the Behavioral and Social Sciences,W91WAW-07-C-0029
W1984479361,1,F4320337345,Office of Naval Research,N00014-09-10757
W1984479361,2,F4320337388,Division of Computer and Network Systems,CNS-0225660CNS-0520241
W2068407102,1,F4320322349,"Ministry of Education, Science and Technology",R11-2008-007-01002-0
W2068407102,2,F4320337387,Division of Computing and Communication Foundations,CCF-0448128CCF-0724979CCF-6752487
W2083001254,1,F4320337389,Division of Information and Intelligent Systems,IIS-0713142IIS-1016614
W1994978335,1,F4320306076,National Science Foundation,SHF-0910818CSR-0917191CCF-0811524CNS-0719966CNS-0746888CNS-0905602
W1994978335,2,F4320337387,Division of Computing and Communication Foundations,SHF-0910818CSR-0917191CCF-0811524CNS-0719966CNS-0746888CNS-0905602
W1994978335,3,F4320337388,Division of Computer and Network Systems,SHF-0910818CSR-0917191CCF-0811524CNS-0719966CNS-0746888CNS-0905602
W2063474133,1,F4320308138,Texas Higher Education Coordinating Board,003658-0140-2007
W2040772471,1,F4320321001,National Natural Science Foundation of China,60873064
W2040772471,2,F4320321540,Ministry of Science and Technology of the People's Republic of China,2007AA01Z122
W2040772471,3,F4320321540,Ministry of Science and Technology of the People's Republic of China,2009CB320706
W2013019162,1,F4320306076,National Science Foundation,643725
W2069845605,1,F4320306076,National Science Foundation,ITR-0331640CCF-0424422CCF-0430650
W2069845605,2,F4320337387,Division of Computing and Communication Foundations,ITR-0331640CCF-0424422CCF-0430650
W1986681125,1,F4320306076,National Science Foundation,NA
W1986681125,2,F4320321001,National Natural Science Foundation of China,40821061
W1986681125,3,F4320321001,National Natural Science Foundation of China,90714010
W1986681125,4,F4320321106,Ministry of Education of the People's Republic of China,B07039
W1986681125,5,F4320333422,"Materials Research Science and Engineering Center, Harvard University",0911096
W1986681125,6,F4320333422,"Materials Research Science and Engineering Center, Harvard University",EAR 0635671
W2141051095,1,F4320337345,Office of Naval Research,N000140910044
W2141051095,2,F4320337389,Division of Information and Intelligent Systems,IIS-0836560IIS-0916043
W2087323714,1,F4320337387,Division of Computing and Communication Foundations,IIS-07-13501IIS-08-12377CCF-08-30618IIS-09-48548IIS-10-18475
W2087323714,2,F4320337389,Division of Information and Intelligent Systems,IIS-07-13501IIS-08-12377CCF-08-30618IIS-09-48548IIS-10-18475
W2078133463,1,F4320306076,National Science Foundation,IIS-0325074DMI-0540312DMI-0323220
W2078133463,2,F4320306084,U.S. Department of Energy,DESC0002223
W2078133463,3,F4320306101,National Aeronautics and Space Administration,NAG-2-1643NNA05CV26G
W2078133463,4,F4320337389,Division of Information and Intelligent Systems,IIS-0325074DMI-0540312DMI-0323220
W2078133463,5,F4320338279,Air Force Office of Scientific Research,FA95500410210
W1993035251,1,F4320337345,Office of Naval Research,N000140910328
W1993035251,2,F4320337389,Division of Information and Intelligent Systems,IIS0803739
W1993035251,3,F4320338279,Air Force Office of Scientific Research,FA95500910144
W1974158785,1,F4320337387,Division of Computing and Communication Foundations,IIS-07-13501IIS-08-12377CCF-08-30618IIS-09-48548IIS-10-18475
W1974158785,2,F4320337389,Division of Information and Intelligent Systems,IIS-07-13501IIS-08-12377CCF-08-30618IIS-09-48548IIS-10-18475
W1967166954,1,F4320337345,Office of Naval Research,N00014-08-1-0638
W2031544248,1,F4320320997,Fundação de Amparo à Pesquisa do Estado de São Paulo,2007/05574-4
W2031544248,2,F4320321091,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,BEX 1757/09-1
W2031544248,3,F4320322025,Conselho Nacional de Desenvolvimento Científico e Tecnológico,472504/2007-0479207/2007-0483177/2009-1
W2093198099,1,F4320306076,National Science Foundation,644070
W2018207261,1,F4320306101,National Aeronautics and Space Administration,NNA07CN83A
W2158418287,1,F4320306076,National Science Foundation,644070
