id,which_grant,funder_id,funder_name,award_id
W2016788471,1,F4320306076,National Science Foundation,NA
W2016788471,2,F4320309151,Vanderbilt University,NA
W2016788471,3,F4320338291,Sandia National Laboratories,BG-7732
W2154328025,1,F4320306076,National Science Foundation,EIA-0303609
W2154328025,2,F4320332180,Defense Advanced Research Projects Agency,HR0011-04-1-0035
W2154328025,3,F4320337389,Division of Information and Intelligent Systems,IIS-0237699
W2160308170,1,F4320306076,National Science Foundation,EIA-0303609
W2160308170,2,F4320332180,Defense Advanced Research Projects Agency,HR0011-04-1-0035
W2160308170,3,F4320337389,Division of Information and Intelligent Systems,IIS-0237699
W2131831090,1,F4320332180,Defense Advanced Research Projects Agency,HR0011-04-1-0035
W2131831090,2,F4320337389,Division of Information and Intelligent Systems,IIS-0237699
W1969464808,1,F4320306078,U.S. Department of Defense,H98230-05-C-1650
W1969464808,2,F4320337388,Division of Computer and Network Systems,CNS-0509033IIS-0534198
W1969464808,3,F4320337389,Division of Information and Intelligent Systems,CNS-0509033IIS-0534198
W2018629084,1,F4320306076,National Science Foundation,EIA-0303609
W2018629084,2,F4320332180,Defense Advanced Research Projects Agency,HR0011-04-1-0035
W2018629084,3,F4320337389,Division of Information and Intelligent Systems,IIS-0237699
W1991779814,1,F4320306076,National Science Foundation,EIA-0303609
W1991779814,2,F4320337389,Division of Information and Intelligent Systems,IIS-0237699
W2164998010,1,F4320306076,National Science Foundation,EIA-0303609
W2164998010,2,F4320332180,Defense Advanced Research Projects Agency,HR0011-04-1-0035
W2164998010,3,F4320337345,Office of Naval Research,N00014-04-1-0545
W2164998010,4,F4320337389,Division of Information and Intelligent Systems,IIS-0237699
W2117757570,1,F4320332180,Defense Advanced Research Projects Agency,F30602-00-2-0588
W2117757570,2,F4320337345,Office of Naval Research,N00014-06-1-0062
W2161630290,1,F4320306076,National Science Foundation,EIA-00-91474CCF-05-15241IIS-0713501
W2161630290,2,F4320337387,Division of Computing and Communication Foundations,EIA-00-91474CCF-05-15241IIS-0713501
W2161630290,3,F4320337389,Division of Information and Intelligent Systems,EIA-00-91474CCF-05-15241IIS-0713501
W2154123104,1,F4320337389,Division of Information and Intelligent Systems,IIS-0122466
W1986707196,1,F4320307800,Sun Microsystems,NA
W1986707196,2,F4320334593,Natural Sciences and Engineering Research Council of Canada,NA
W2085252110,1,F4320338281,Army Research Office,W9112NF-05-1-0153
W1984251878,1,F4320332180,Defense Advanced Research Projects Agency,NA
W2075244097,1,F4320306076,National Science Foundation,CCR-0325951IIS-0220069IIS-0331707
W2075244097,2,F4320337389,Division of Information and Intelligent Systems,CCR-0325951IIS-0220069IIS-0331707
W2134634413,1,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",06693
W2134634413,2,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",17656137
W2169038411,1,F4320306076,National Science Foundation,CNS 0431832
W2060031487,1,F4320332161,National Institutes of Health,RO1 MH069456
