id,which_grant,funder_id,funder_name,award_id
W2081795817,1,F4320306076,National Science Foundation,CNS-0403342CNS-0426241ANI-0330612CCF-0342615CNS-0203846ACI-0130437CNS-0615155CNS-0406386
W2081795817,2,F4320308281,Ohio Board of Regents,BRTT02-0003AGMT TECH-04049
W2081795817,3,F4320332161,National Institutes of Health,R24 HL085343R01 LM00923979077CBS10
W2081795817,4,F4320337388,Division of Computer and Network Systems,CNS-0403342CNS-0426241ANI-0330612CCF-0342615CNS-0203846ACI-0130437CNS-0615155CNS-0406386
W2081795817,5,F4320337563,Division of Advanced Cyberinfrastructure,CNS-0403342CNS-0426241ANI-0330612CCF-0342615CNS-0203846ACI-0130437CNS-0615155CNS-0406386
W2101892923,1,F4320306193,John Templeton Foundation,NA
W2101892923,2,F4320337611,Eunice Kennedy Shriver National Institute of Child Health and Human Development,P30 HD 15051
W2027982229,1,F4320337352,National Institute on Deafness and Other Communication Disorders,NA
W2159839388,1,F4320337387,Division of Computing and Communication Foundations,IIS 0325116IIS 0307792IIS 0713142CCF 0431257
W2159839388,2,F4320337389,Division of Information and Intelligent Systems,IIS 0325116IIS 0307792IIS 0713142CCF 0431257
W1996683503,1,F4320332161,National Institutes of Health,R01-EB00487R01-GM074258R01-GM07308
W1996683503,2,F4320337380,Division of Mathematical Sciences,DMS-0636643CNS-0540033
W1996683503,3,F4320337388,Division of Computer and Network Systems,DMS-0636643CNS-0540033
W2077055278,1,F4320337388,Division of Computer and Network Systems,CNS-0429591
W2083388055,1,F4320337387,Division of Computing and Communication Foundations,CCF-0643725
W1990517932,1,F4320337398,Division of Biological Infrastructure,DBI-0649894
W2007273639,1,F4320306076,National Science Foundation,CCR-0635099
W2007273639,2,F4320321592,"Research Grants Council, University Grants Committee",HKUST 6184/04E
W2007273639,3,F4320337345,Office of Naval Research,N00014-08-1-1015
W2135536553,1,F4320332180,Defense Advanced Research Projects Agency,HR00110810073
W2135536553,2,F4320337387,Division of Computing and Communication Foundations,CCF-0346982
W2094835181,1,F4320332180,Defense Advanced Research Projects Agency,ODOD.HR00110810073
W1994538893,1,F4320306076,National Science Foundation,#0627306#0430254
W3122915040,1,F4320333051,Intelligence Advanced Research Projects Activity,ARO contract
W2160921566,1,F4320306076,National Science Foundation,IIS-0546136ITR-0205647ITR-0205647
W2160921566,2,F4320337389,Division of Information and Intelligent Systems,IIS-0546136ITR-0205647ITR-0205647
W2026495853,1,F4320306076,National Science Foundation,IIS-0430915IIS-0534530IIS-0811922USB-DID
W2026495853,2,F4320337389,Division of Information and Intelligent Systems,IIS-0430915IIS-0534530IIS-0811922USB-DID
W2164682059,1,F4320306076,National Science Foundation,#0746930#0438866
W2164682059,2,F4320338281,Army Research Office,#W911NF0710428
W2031567609,1,F4320337377,Office of Advanced Cyberinfrastructure,OCI-0636164CMMI-0727380
W2031567609,2,F4320337391,"Division of Civil, Mechanical and Manufacturing Innovation",OCI-0636164CMMI-0727380
W2103755291,1,F4320306076,National Science Foundation,746930
W2027407693,1,F4320306076,National Science Foundation,DMI-0422719DMI-0355391
W2027407693,2,F4320306084,U.S. Department of Energy,DE-FG02-06ER25720
W2027407693,3,F4320337354,National Institute of General Medical Sciences,5 R01 GM078989
W2027407693,4,F4320338294,Air Force Research Laboratory,F30602-01-2-0572
W2007261561,1,F4320310256,University of Cincinnati,NA
W2083715640,1,F4320306076,National Science Foundation,EAR-0711451
W2027423568,1,F4320320751,Ministry of Education - Singapore,R-252-000-331-112
W1997865285,1,F4320337345,Office of Naval Research,00014-06-1-073
W1997865285,2,F4320337389,Division of Information and Intelligent Systems,IIS-0447903IIS-0535278
W2012830764,1,F4320337388,Division of Computer and Network Systems,CNS-0615443CNS-0627747
W1967081616,1,F4320306076,National Science Foundation,3.32E+19
W2012066443,1,F4320306076,National Science Foundation,551603
W1989081620,1,F4320306076,National Science Foundation,CCR-0098325CCR-0702693
W2112871650,1,F4320306076,National Science Foundation,0337125
W2058787824,1,F4320321001,National Natural Science Foundation of China,6.07E+23
W2058787824,2,F4320321592,"Research Grants Council, University Grants Committee",N_CityU 102/01
W2058787824,3,F4320337389,Division of Information and Intelligent Systems,NSF/DBI-0354771NSF/ITR-IIS-0407204
W2058787824,4,F4320337398,Division of Biological Infrastructure,NSF/DBI-0354771NSF/ITR-IIS-0407204
W1976770038,1,F4320306076,National Science Foundation,3.25E+12
W2140058425,1,F4320333051,Intelligence Advanced Research Projects Activity,W911NF-08-1-0336
W2090418561,1,F4320337345,Office of Naval Research,N00014-04-1-0478
W2090418561,2,F4320337387,Division of Computing and Communication Foundations,CCF-0343672CCF-0835814CCF-0346991CCF-0830787CCF-0133096
W1967907222,1,F4320337387,Division of Computing and Communication Foundations,CCF-0343672
W1964879903,1,F4320332161,National Institutes of Health,LM008364
W2031965919,1,F4320306076,National Science Foundation,CCR-0208877CNS-0627687CNS-0551660CNS-0716584
W2031965919,2,F4320337345,Office of Naval Research,1.40E+20
W2031965919,3,F4320337388,Division of Computer and Network Systems,CCR-0208877CNS-0627687CNS-0551660CNS-0716584
W2142911447,1,F4320306076,National Science Foundation,CCR-0204097CCF-0811855
W2142911447,2,F4320337387,Division of Computing and Communication Foundations,CCR-0204097CCF-0811855
W2036782370,1,F4320337351,National Cancer Institute,R01 CA114491
W2062806162,1,F4320306076,National Science Foundation,03262840330342ITR-008614405137360209190EIA-0320956EIA-0220562HRD-0317692
W2062806162,2,F4320337407,Division of Human Resource Development,03262840330342ITR-008614405137360209190EIA-0320956EIA-0220562HRD-0317692
W1992871681,1,F4320306101,National Aeronautics and Space Administration,NNX08AC35A
W1992871681,2,F4320337389,Division of Information and Intelligent Systems,IIS-08-42769BDI-05-15813
W2117441620,1,F4320338279,Air Force Office of Scientific Research,FA9550-07-1-0042
W1985929316,1,F4320337388,Division of Computer and Network Systems,CNS-0716343
W1985929316,2,F4320337388,Division of Computer and Network Systems,CNS-0742736
W1985929316,3,F4320337388,Division of Computer and Network Systems,CNS-0716216
W1985929316,4,F4320338281,Army Research Office,DAAD19-02-1-0389
W2004621246,1,F4320332180,Defense Advanced Research Projects Agency,MDA972-03-1-0006
W2004621246,2,F4320337532,Space and Naval Warfare Systems Command,N66001-07-1-2010
W2028824503,1,F4320306076,National Science Foundation,CNS-07216343CNS-0716216CCR-0238328CCR-0306313
W2028824503,2,F4320323106,Agricultural Research Development Agency,NBCHC030106
W2028824503,3,F4320337388,Division of Computer and Network Systems,CNS-07216343CNS-0716216CCR-0238328CCR-0306313
W2028824503,4,F4320338281,Army Research Office,DAAD19-02-1-0389
W2105818096,1,F4320306076,National Science Foundation,112-0188-1234-12
W2090418561,1,F4320337345,Office of Naval Research,N00014-04-1-0478
W2090418561,2,F4320337387,Division of Computing and Communication Foundations,CCF-0343672CCF-0835814CCF-0346991CCF-0830787CCF-0133096
W1994114516,1,F4320338279,Air Force Office of Scientific Research,NA
W2146641075,1,F4320306076,National Science Foundation,DGE-0333420EEEC-540865NeTS-NOSS 0626151TF-0634803
W2146641075,2,F4320337345,Office of Naval Research,N000140710747
W2146641075,3,F4320337368,Division of Graduate Education,DGE-0333420EEEC-540865NeTS-NOSS 0626151TF-0634803
W2146641075,4,F4320337387,Division of Computing and Communication Foundations,DGE-0333420EEEC-540865NeTS-NOSS 0626151TF-0634803
W2146641075,5,F4320337388,Division of Computer and Network Systems,DGE-0333420EEEC-540865NeTS-NOSS 0626151TF-0634803
W2101101940,1,F4320321001,National Natural Science Foundation of China,6.06E+15
W2101101940,2,F4320337398,Division of Biological Infrastructure,DBI-0546594DBI-0640543
W1985929316,1,F4320337388,Division of Computer and Network Systems,CNS-0716343
W1985929316,2,F4320337388,Division of Computer and Network Systems,CNS-0742736
W1985929316,3,F4320337388,Division of Computer and Network Systems,CNS-0716216
W1985929316,4,F4320338281,Army Research Office,DAAD19-02-1-0389
W2169261433,1,F4320332180,Defense Advanced Research Projects Agency,HR0011‐06‐C‐0142
W2095182442,1,F4320321505,Generalitat de Catalunya,2005-SGR-00093
W2095182442,2,F4320321764,"Ministerio de Educación, Cultura y Deporte",TIN2006-15140-C03-01
W2075178836,1,F4320306110,U.S. Department of Homeland Security,2006-CS-001-000001
W2075178836,2,F4320338281,Army Research Office,W911NF-06-1-0316
W2130111506,1,F4320306076,National Science Foundation,CCR-0204242
W2108464053,1,F4320306076,National Science Foundation,3.26E+12
W2108464053,2,F4320332180,Defense Advanced Research Projects Agency,NBCH10-50009
W2108464053,3,F4320338281,Army Research Office,W911NF0710416
W1994493549,1,F4320306076,National Science Foundation,3.26E+12
W1994493549,2,F4320332180,Defense Advanced Research Projects Agency,NBCH-1050009
W1973882593,1,F4320308269,Alexander von Humboldt-Stiftung,NA
W1973882593,2,F4320332180,Defense Advanced Research Projects Agency,AFOSR–FA9550-07-1-0359
W1975196881,1,F4320321040,National Science Council,NSC 97-2219-E-001-001NSC 97-2219-E-011-006
W1975196881,2,F4320321040,National Science Council,NSC96-2221-E-011-064-MY3NSC97-2745-P-001-001
W2143170264,1,F4320337389,Division of Information and Intelligent Systems,IIS-0836431DBI-0546594DBI-0640543IIS-0713379
W2143170264,2,F4320337398,Division of Biological Infrastructure,IIS-0836431DBI-0546594DBI-0640543IIS-0713379
W2028824503,1,F4320306076,National Science Foundation,CNS-07216343CNS-0716216CCR-0238328CCR-0306313
W2028824503,2,F4320323106,Agricultural Research Development Agency,NBCHC030106
W2028824503,3,F4320337388,Division of Computer and Network Systems,CNS-07216343CNS-0716216CCR-0238328CCR-0306313
W2028824503,4,F4320338281,Army Research Office,DAAD19-02-1-0389
W2060530004,1,F4320337389,Division of Information and Intelligent Systems,IIS-0117658IIS-0534349
W2172188765,1,F4320337389,Division of Information and Intelligent Systems,DBI-0640543IIS-0643494
W2172188765,2,F4320337398,Division of Biological Infrastructure,DBI-0640543IIS-0643494
W2172188765,3,F4320338281,Army Research Office,W911NF-08-1-0403
W2054134081,1,F4320321001,National Natural Science Foundation of China,60673038
W2054134081,2,F4320321106,Ministry of Education of the People's Republic of China,2.01E+11
W2054134081,3,F4320321885,Science and Technology Commission of Shanghai Municipality,8511500302
W2058193465,1,F4320306076,National Science Foundation,716469
W2168156070,1,F4320321001,National Natural Science Foundation of China,6.06E+15
W2168156070,2,F4320337398,Division of Biological Infrastructure,DBI-0546594DBI-0640543
W2051358061,1,F4320306076,National Science Foundation,CCR-0306313
W2048214958,1,F4320337389,Division of Information and Intelligent Systems,IIS-0412830
W2091754021,1,F4320332180,Defense Advanced Research Projects Agency,HR00110710019
W2091754021,2,F4320337387,Division of Computing and Communication Foundations,CCF-0811592
W2058835242,1,F4320306076,National Science Foundation,CCR-9988348 EF-0334832
W2058835242,2,F4320337401,Division of Emerging Frontiers,CCR-9988348 EF-0334832
W2011585383,1,F4320321001,National Natural Science Foundation of China,60873142
W2011585383,2,F4320321001,National Natural Science Foundation of China,30670546
W2026966005,1,F4320306110,U.S. Department of Homeland Security,N66001-08-C-2030
W2056176571,1,F4320306076,National Science Foundation,CNS 05-24695 (CT-CS: Trustworthy Cyber Infrastructure for the Power Grid (TCIP))
W2056176571,2,F4320337388,Division of Computer and Network Systems,CNS 05-24695 (CT-CS: Trustworthy Cyber Infrastructure for the Power Grid (TCIP))
W1968850391,1,F4320332161,National Institutes of Health,R01 DC 006472
