id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,raw_affl,athr_name,inst,inst_id,which_affl
W2052319966,16,https://doi.org/10.1126/science.1200770,Science,Carbon-Based Supercapacitors Produced by Activation of Graphene,2011-05-14,FALSE,5865,article,journal-article,21566159,12,A5075870873,middle,,Eric A. Stach,,I200870766,1
W2052319966,16,https://doi.org/10.1126/science.1200770,Science,Carbon-Based Supercapacitors Produced by Activation of Graphene,2011-05-14,FALSE,5865,article,journal-article,21566159,13,A5068268441,last,,Rodney S. Ruoff,,I86519309,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,1,A5004414758,first,,Elena A. Allen,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,2,A5082694822,middle,,Erik B. Erhardt,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,3,A5070489711,middle,,Eswar Damaraju,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,4,A5010667361,middle,,William Gruner,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,4,A5010667361,middle,,William Gruner,,I169521973,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,5,A5075530972,middle,,J.M. Segall,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,5,A5075530972,middle,,J.M. Segall,,I169521973,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,6,A5024260846,middle,,Rogers F. Silva,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,6,A5024260846,middle,,Rogers F. Silva,,I169521973,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,7,A5046878536,middle,,Martin Havlíček,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,7,A5046878536,middle,,Martin Havlíček,,I169521973,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,8,A5110094835,middle,,Srinivas Rachakonda,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,9,A5027310217,middle,,Jill Fries,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,10,A5053332249,middle,,Ravi Kalyanam,,I169521973,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,10,A5053332249,middle,,Ravi Kalyanam,,I1334567473,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,11,A5016698254,middle,,Andrew M. Michael,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,12,A5030080051,middle,,Arvind Caprihan,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,13,A5005182829,middle,,Jessica A. Turner,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,13,A5005182829,middle,,Jessica A. Turner,,I169521973,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,14,A5086955528,middle,,Tom Eichele,,I4432739,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,15,A5009825570,middle,,Steven Adelsheim,,I169521973,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,16,A5009045762,middle,,Angela D. Bryan,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,16,A5009045762,middle,,Angela D. Bryan,,I169521973,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,17,A5030435608,middle,,Juan Bustillo,,I169521973,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,18,A5085419608,middle,,Vincent P. Clark,,I169521973,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,18,A5085419608,middle,,Vincent P. Clark,,I1334567473,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,19,A5033898419,middle,,Sarah W. Feldstein Ewing,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,20,A5084353177,middle,,Francesca M. Filbey,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,20,A5084353177,middle,,Francesca M. Filbey,,I162577319,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,21,A5108224499,middle,,Corey C. Ford,,I169521973,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,22,A5007663400,middle,,Kent E. Hutchison,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,22,A5007663400,middle,,Kent E. Hutchison,,I169521973,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,23,A5038892405,middle,,Rex E. Jung,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,23,A5038892405,middle,,Rex E. Jung,,I169521973,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,24,A5015647568,middle,,Kent A. Kiehl,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,24,A5015647568,middle,,Kent A. Kiehl,,I169521973,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,25,A5054769124,middle,,Piyadasa Kodituwakku,,I169521973,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,26,A5042563940,middle,,Yuko M. Komesu,,I169521973,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,27,A5023429332,middle,,Andrew R. Mayer,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,27,A5023429332,middle,,Andrew R. Mayer,,I169521973,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,28,A5011715160,middle,,Godfrey D. Pearlson,,I32971472,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,28,A5011715160,middle,,Godfrey D. Pearlson,,I4210093608,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,28,A5011715160,middle,,Godfrey D. Pearlson,,I4401726811,3
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,29,A5068575502,middle,,J. P. Phillips,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,29,A5068575502,middle,,J. P. Phillips,,I169521973,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,30,A5029831532,middle,,Joseph Sadek,,I169521973,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,30,A5029831532,middle,,Joseph Sadek,,I4210154741,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,31,A5042913057,middle,,Michael C. Stevens,,I32971472,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,31,A5042913057,middle,,Michael C. Stevens,,I4210093608,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,31,A5042913057,middle,,Michael C. Stevens,,I4401726811,3
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,32,A5086757729,middle,,Ursina Teuscher,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,32,A5086757729,middle,,Ursina Teuscher,,I169521973,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,33,A5044569327,middle,,Robert J. Thoma,,I1334567473,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,33,A5044569327,middle,,Robert J. Thoma,,I169521973,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,34,A5032850756,last,,Vince D. Calhoun,,I32971472,1
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,34,A5032850756,last,,Vince D. Calhoun,,I1334567473,2
W1973741448,154,https://doi.org/10.3389/fnsys.2011.00002,Frontiers in Systems Neuroscience,A Baseline for the Multivariate Comparison of Resting-State Networks,2011-01-01,FALSE,1265,article,journal-article,21442040,34,A5032850756,last,,Vince D. Calhoun,,I169521973,3
W2064286028,74,https://doi.org/10.1021/ja109793s,Journal of the American Chemical Society,Large-Area Graphene Single Crystals Grown by Low-Pressure Chemical Vapor Deposition of Methane on Copper,2011-02-10,FALSE,1228,article,journal-article,21309560,1,A5017908694,first,,Xuesong Li,,I86519309,1
