id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,raw_affl,athr_name,inst,inst_id,which_affl
W1661939691,148,https://doi.org/10.1126/science.1172466,Science,Detection of Perchlorate and the Soluble Chemistry of Martian Soil at the Phoenix Lander Site,2009-07-03,FALSE,1049,article,journal-article,19574385,1,A5062418613,first,,M. H. Hecht,,I1334627681,1
W1661939691,148,https://doi.org/10.1126/science.1172466,Science,Detection of Perchlorate and the Soluble Chemistry of Martian Soil at the Phoenix Lander Site,2009-07-03,FALSE,1049,article,journal-article,19574385,2,A5008538886,middle,,Samuel P. Kounaves,,I121934306,1
W1661939691,148,https://doi.org/10.1126/science.1172466,Science,Detection of Perchlorate and the Soluble Chemistry of Martian Soil at the Phoenix Lander Site,2009-07-03,FALSE,1049,article,journal-article,19574385,3,A5109674540,middle,,R. C. Quinn,,I1280536761,1
W1661939691,148,https://doi.org/10.1126/science.1172466,Science,Detection of Perchlorate and the Soluble Chemistry of Martian Soil at the Phoenix Lander Site,2009-07-03,FALSE,1049,article,journal-article,19574385,3,A5109674540,middle,,R. C. Quinn,,I872623138,2
W1661939691,148,https://doi.org/10.1126/science.1172466,Science,Detection of Perchlorate and the Soluble Chemistry of Martian Soil at the Phoenix Lander Site,2009-07-03,FALSE,1049,article,journal-article,19574385,4,A5013433215,middle,,Steven J. West,,,1
W1661939691,148,https://doi.org/10.1126/science.1172466,Science,Detection of Perchlorate and the Soluble Chemistry of Martian Soil at the Phoenix Lander Site,2009-07-03,FALSE,1049,article,journal-article,19574385,5,A5061683807,middle,,S. M. M. Young,,I121934306,1
W1661939691,148,https://doi.org/10.1126/science.1172466,Science,Detection of Perchlorate and the Soluble Chemistry of Martian Soil at the Phoenix Lander Site,2009-07-03,FALSE,1049,article,journal-article,19574385,6,A5090457774,middle,,D. W. Ming,,I4210149382,1
W1661939691,148,https://doi.org/10.1126/science.1172466,Science,Detection of Perchlorate and the Soluble Chemistry of Martian Soil at the Phoenix Lander Site,2009-07-03,FALSE,1049,article,journal-article,19574385,7,A5021147042,middle,,David C. Catling,,I36234482,1
W1661939691,148,https://doi.org/10.1126/science.1172466,Science,Detection of Perchlorate and the Soluble Chemistry of Martian Soil at the Phoenix Lander Site,2009-07-03,FALSE,1049,article,journal-article,19574385,7,A5021147042,middle,,David C. Catling,,I4210156930,2
W1661939691,148,https://doi.org/10.1126/science.1172466,Science,Detection of Perchlorate and the Soluble Chemistry of Martian Soil at the Phoenix Lander Site,2009-07-03,FALSE,1049,article,journal-article,19574385,7,A5021147042,middle,,David C. Catling,,I201448701,3
W1661939691,148,https://doi.org/10.1126/science.1172466,Science,Detection of Perchlorate and the Soluble Chemistry of Martian Soil at the Phoenix Lander Site,2009-07-03,FALSE,1049,article,journal-article,19574385,8,A5014165893,middle,,B. C. Clark,,I1298453700,1
W1661939691,148,https://doi.org/10.1126/science.1172466,Science,Detection of Perchlorate and the Soluble Chemistry of Martian Soil at the Phoenix Lander Site,2009-07-03,FALSE,1049,article,journal-article,19574385,9,A5066046127,middle,,W. V. Boynton,,I138006243,1
W1661939691,148,https://doi.org/10.1126/science.1172466,Science,Detection of Perchlorate and the Soluble Chemistry of Martian Soil at the Phoenix Lander Site,2009-07-03,FALSE,1049,article,journal-article,19574385,10,A5089399695,middle,,J. H. Hoffman,,I162577319,1
W1661939691,148,https://doi.org/10.1126/science.1172466,Science,Detection of Perchlorate and the Soluble Chemistry of Martian Soil at the Phoenix Lander Site,2009-07-03,FALSE,1049,article,journal-article,19574385,11,A5109952068,middle,,Lauren DeFlores,,I1334627681,1
W1661939691,148,https://doi.org/10.1126/science.1172466,Science,Detection of Perchlorate and the Soluble Chemistry of Martian Soil at the Phoenix Lander Site,2009-07-03,FALSE,1049,article,journal-article,19574385,12,A5077698196,middle,,K. Gospodinova,,I121934306,1
W1661939691,148,https://doi.org/10.1126/science.1172466,Science,Detection of Perchlorate and the Soluble Chemistry of Martian Soil at the Phoenix Lander Site,2009-07-03,FALSE,1049,article,journal-article,19574385,13,A5026714042,middle,,Jason Kapit,,I121934306,1
