id,which_grant,funder_id,funder_name,award_id
W1969550765,1,F4320306076,National Science Foundation,CCR-0309461
W1969550765,2,F4320321001,National Natural Science Foundation of China,60728206
W1969550765,3,F4320321592,"Research Grants Council, University Grants Committee",B-Q60B
W1969550765,4,F4320337389,Division of Information and Intelligent Systems,IIS-0513669
W1982232425,1,F4320306076,National Science Foundation,CCR-0309461IIS-0513669
W1982232425,2,F4320321001,National Natural Science Foundation of China,60728206
W1982232425,3,F4320337389,Division of Information and Intelligent Systems,CCR-0309461IIS-0513669
W1972940623,1,F4320306196,Welch Foundation,AT-1595
W1972940623,2,F4320327708,University of Texas at Dallas,NA
W2164248249,1,F4320321114,Bundesministerium für Bildung und Forschung,01BU0624
W2034646424,1,F4320337368,Division of Graduate Education,DGE 0742477
W2034646424,2,F4320338279,Air Force Office of Scientific Research,FA9550-08-1-0044
W2060794741,1,F4320306076,National Science Foundation,IIS-0845484
W2060794741,2,F4320306076,National Science Foundation,IIS-0544682
W2060794741,3,F4320321005,"Ministerstvo Školství, Mládeže a Tělovýchovy",2C06020
W2060794741,4,F4320321005,"Ministerstvo Školství, Mládeže a Tělovýchovy",1M0567
W1999575106,1,F4320306076,National Science Foundation,CNS-0524429
W1999575106,2,F4320306076,National Science Foundation,CCF-0514796
W1999575106,3,F4320321001,National Natural Science Foundation of China,60603003
W1999575106,4,F4320321106,Ministry of Education of the People's Republic of China,208161
W1999575106,5,F4320334924,Program for New Century Excellent Talents in University,NA
W1986028490,1,F4320306127,U.S. Department of Veterans Affairs,VA549-P-0027
W2044728030,1,F4320322057,National Rehabilitation Center,NA
