id,which_grant,funder_id,funder_name,award_id
W2129497119,1,F4320307758,Eli Lilly and Company,NA
W2129497119,2,F4320307765,Pfizer,NA
W2129497119,3,F4320307771,Bayer,NA
W2129497119,4,F4320307920,Baxter International,NA
W2129497119,5,F4320332194,Johnson and Johnson,NA
W2129497119,6,F4320337337,National Institute on Aging,NA
W2162092180,1,F4320306076,National Science Foundation,DMI-0609115
W2162092180,2,F4320332467,U.S. Air Force,AOARD-10-4067
W2162092180,3,F4320337345,Office of Naval Research,N00014-08-1-0654
W2162092180,4,F4320338279,Air Force Office of Scientific Research,FA9550-09-1-0384
W2162092180,5,F4320338279,Air Force Office of Scientific Research,FA9550-09-1-0537
W2124030725,1,F4320308269,Alexander von Humboldt-Stiftung,NA
W2124030725,2,F4320308445,American Roentgen Ray Society,NA
W2124030725,3,F4320309955,"Departamento Administrativo de Ciencia, Tecnología e Innovación (COLCIENCIAS)",NA
W2124030725,4,F4320312062,Türkiye Atom Enerjisi Kurumu,NA
W2124030725,5,F4320312887,Arizona-Nevada Academy of Science,NA
W2124030725,6,F4320313559,CERN,NA
W2124030725,7,F4320319993,Leverhulme Trust,NA
W2124030725,8,F4320320006,Royal Society,NA
W2124030725,9,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",NA
W2124030725,10,F4320320924,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,NA
W2124030725,11,F4320320943,Danmarks Grundforskningsfond,NA
W2124030725,12,F4320320997,Fundação de Amparo à Pesquisa do Estado de São Paulo,NA
W2124030725,13,F4320321001,National Natural Science Foundation of China,NA
W2124030725,14,F4320321917,General Secretariat for Research and Technology,NA
W2124030725,15,F4320321999,Lundbeckfonden,NA
W2124030725,16,F4320322025,Conselho Nacional de Desenvolvimento Científico e Tecnológico,NA
W2124030725,17,F4320322189,Joint Institute for Nuclear Research,NA
W2124030725,18,F4320322733,Ministerstwo Edukacji i Nauki,NA
W2124030725,19,F4320322930,Ministerio de Ciencia e Innovación,NA
W2124030725,20,F4320323771,Centre National pour la Recherche Scientifique et Technique,NA
W2124030725,21,F4320324190,Bundesministerium für Wissenschaft und Forschung,NA
W2124030725,22,F4320325306,State Atomic Energy Corporation ROSATOM,NA
W2124030725,23,F4320327234,"Services Fédéraux des Affaires Scientifiques, Techniques et Culturelles",NA
W2124030725,24,F4320334593,Natural Sciences and Engineering Research Council of Canada,NA
W2124030725,25,F4320334632,Science and Technology Facilities Council,NA
W2124030725,26,F4320334832,Agencia Nacional de Promoción Científica y Tecnológica,NA
W2079211552,1,F4320306084,U.S. Department of Energy,NA
W1971904947,1,F4320308269,Alexander von Humboldt-Stiftung,NA
W1971904947,2,F4320308445,American Roentgen Ray Society,NA
W1971904947,3,F4320309955,"Departamento Administrativo de Ciencia, Tecnología e Innovación (COLCIENCIAS)",NA
W1971904947,4,F4320312062,Türkiye Atom Enerjisi Kurumu,NA
W1971904947,5,F4320312887,Arizona-Nevada Academy of Science,NA
W1971904947,6,F4320313521,TRIUMF,NA
W1971904947,7,F4320313559,CERN,NA
W1971904947,8,F4320319993,Leverhulme Trust,NA
W1971904947,9,F4320320006,Royal Society,NA
W1971904947,10,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",NA
W1971904947,11,F4320320924,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,NA
W1971904947,12,F4320320943,Danmarks Grundforskningsfond,NA
